Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_inc_tested,fac_inc_active,fac_inc_negative,fac_inc_pending,fac_inc_recovered,fac_inc_deaths,fac_staff_positive,fac_staff_recovered,fac_staff_deaths,sum_inc_vaccinated,sum_staff_vaccinated,demographics_type,demographics_category,demographics_inc_positive,facility_bjs,fac_state,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_deaths,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
5565,2021-09-06,2021-08-25,TN,CS/Rehab,,,,,,,,284.0,252.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5566,2021-09-06,2021-08-25,TN,,,,,,,,,,,,16122.0,3330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5567,2021-09-06,2021-08-25,TN,,,,,,,,,,,,,,Race,White,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5568,2021-09-06,2021-08-25,TN,,,,,,,,,,,,,,Race,Black,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5569,2021-09-06,2021-08-25,TN,,,,,,,,,,,,,,Race,Hispanic,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5570,2021-09-06,2021-08-25,TN,,,,,,,,,,,,,,Race,Asian,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5571,2021-09-06,2021-08-25,TN,,,,,,,,,,,,,,Race,Pacific Islander,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5572,2021-09-06,2021-08-25,TN,,,,,,,,,,,,,,Race,Unavailable,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5573,2021-09-07,2021-08-25,TN,Bledsoe County Correctional (BCCX),946.0,10477.0,21.0,9523.0,7.0,925.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5574,2021-09-07,2021-08-25,TN,Morgan County Correctional (MCCX),131.0,5290.0,8.0,5142.0,5.0,123.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5575,2021-09-07,2021-08-25,TN,Northeast Correctional (NECX),374.0,3666.0,0.0,3280.0,4.0,374.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5576,2021-09-07,2021-08-25,TN,Lois M. Derry Special Needs (DSNF),170.0,2560.0,0.0,2373.0,0.0,170.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5577,2021-09-07,2021-08-25,TN,Riverbend Maximum Security (RMSI),112.0,1792.0,0.0,1674.0,0.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5578,2021-09-07,2021-08-25,TN,Tennessee Prison for Women (TPFW/DJRC),342.0,3351.0,6.0,2999.0,7.0,336.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5579,2021-09-07,2021-08-25,TN,Turney Center Industrial Complex (TCIX),133.0,2787.0,2.0,2641.0,5.0,131.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5580,2021-09-07,2021-08-25,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,976.0,0.0,962.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5581,2021-09-07,2021-08-25,TN,Mark Luttrell Transition Center (MLTC),62.0,1926.0,0.0,1863.0,0.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5582,2021-09-07,2021-08-25,TN,Northwest Correctional Complex (NWCX),996.0,5237.0,0.0,4205.0,9.0,996.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5583,2021-09-07,2021-08-25,TN,West Tennessee State Penitentiary (WTSP),291.0,2223.0,18.0,1921.0,0.0,273.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5584,2021-09-07,2021-08-25,TN,Women's Therapeutic Residential Center (WTRC),153.0,2327.0,1.0,2173.0,0.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5585,2021-09-07,2021-08-25,TN,Hardeman County Correctional,316.0,3695.0,0.0,3364.0,0.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5586,2021-09-07,2021-08-25,TN,South Central Correctional,1256.0,4309.0,5.0,3031.0,5.0,1251.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5587,2021-09-07,2021-08-25,TN,Trousdale Turner Correctional (TCA),1411.0,4409.0,0.0,2991.0,0.0,1411.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5588,2021-09-07,2021-08-25,TN,Whiteville Correctional,97.0,2544.0,0.0,2442.0,3.0,97.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5589,2021-09-07,2021-08-25,TN,DCCO/OIC,,,,,,,,74.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5590,2021-09-07,2021-08-25,TN,Trousdale Turner Correctional (TCA),,,,,,,,21.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5591,2021-09-07,2021-08-25,TN,Tennessee Prison for Women (TPFW/DJRC),,,,,,,,65.0,63.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5592,2021-09-07,2021-08-25,TN,Turney Center Industrial Complex (TCIX),,,,,,,,105.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5593,2021-09-07,2021-08-25,TN,Mark Luttrell Transition Center (MLTC),,,,,,,,45.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5594,2021-09-07,2021-08-25,TN,Bledsoe County Correctional (BCCX),,,,,,,,256.0,230.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5595,2021-09-07,2021-08-25,TN,Women's Therapeutic Residential Center (WTRC),,,,,,,,223.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5596,2021-09-07,2021-08-25,TN,Riverbend Maximum Security (RMSI),,,,,,,,71.0,64.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5597,2021-09-07,2021-08-25,TN,Northeast Correctional (NECX),,,,,,,,188.0,179.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5598,2021-09-07,2021-08-25,TN,Northwest Correctional Complex (NWCX),,,,,,,,163.0,154.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5599,2021-09-07,2021-08-25,TN,Lois M. Derry Special Needs (DSNF),,,,,,,,93.0,86.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5600,2021-09-07,2021-08-25,TN,Morgan County Correctional (MCCX),,,,,,,,193.0,185.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5601,2021-09-07,2021-08-25,TN,CS/Rehab,,,,,,,,284.0,252.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5602,2021-09-07,2021-08-25,TN,,,,,,,,,,,,16122.0,3330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5603,2021-09-07,2021-08-25,TN,,,,,,,,,,,,,,Race,White,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5604,2021-09-07,2021-08-25,TN,,,,,,,,,,,,,,Race,Black,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5605,2021-09-07,2021-08-25,TN,,,,,,,,,,,,,,Race,Hispanic,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5606,2021-09-07,2021-08-25,TN,,,,,,,,,,,,,,Race,Asian,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5607,2021-09-07,2021-08-25,TN,,,,,,,,,,,,,,Race,Pacific Islander,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5608,2021-09-07,2021-08-25,TN,,,,,,,,,,,,,,Race,Unavailable,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5609,2021-09-08,2021-08-25,TN,Bledsoe County Correctional (BCCX),946.0,10477.0,21.0,9523.0,7.0,925.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5610,2021-09-08,2021-08-25,TN,Morgan County Correctional (MCCX),131.0,5290.0,8.0,5142.0,5.0,123.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5611,2021-09-08,2021-08-25,TN,Northeast Correctional (NECX),374.0,3666.0,0.0,3280.0,4.0,374.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5612,2021-09-08,2021-08-25,TN,Lois M. Derry Special Needs (DSNF),170.0,2560.0,0.0,2373.0,0.0,170.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5613,2021-09-08,2021-08-25,TN,Riverbend Maximum Security (RMSI),112.0,1792.0,0.0,1674.0,0.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5614,2021-09-08,2021-08-25,TN,Tennessee Prison for Women (TPFW/DJRC),342.0,3351.0,6.0,2999.0,7.0,336.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5615,2021-09-08,2021-08-25,TN,Turney Center Industrial Complex (TCIX),133.0,2787.0,2.0,2641.0,5.0,131.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5616,2021-09-08,2021-08-25,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,976.0,0.0,962.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5617,2021-09-08,2021-08-25,TN,Mark Luttrell Transition Center (MLTC),62.0,1926.0,0.0,1863.0,0.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5618,2021-09-08,2021-08-25,TN,Northwest Correctional Complex (NWCX),996.0,5237.0,0.0,4205.0,9.0,996.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5619,2021-09-08,2021-08-25,TN,West Tennessee State Penitentiary (WTSP),291.0,2223.0,18.0,1921.0,0.0,273.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5620,2021-09-08,2021-08-25,TN,Women's Therapeutic Residential Center (WTRC),153.0,2327.0,1.0,2173.0,0.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5621,2021-09-08,2021-08-25,TN,Hardeman County Correctional,316.0,3695.0,0.0,3364.0,0.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5622,2021-09-08,2021-08-25,TN,South Central Correctional,1256.0,4309.0,5.0,3031.0,5.0,1251.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5623,2021-09-08,2021-08-25,TN,Trousdale Turner Correctional (TCA),1411.0,4409.0,0.0,2991.0,0.0,1411.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5624,2021-09-08,2021-08-25,TN,Whiteville Correctional,97.0,2544.0,0.0,2442.0,3.0,97.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5625,2021-09-08,2021-08-25,TN,DCCO/OIC,,,,,,,,74.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5626,2021-09-08,2021-08-25,TN,Trousdale Turner Correctional (TCA),,,,,,,,21.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5627,2021-09-08,2021-08-25,TN,Tennessee Prison for Women (TPFW/DJRC),,,,,,,,65.0,63.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5628,2021-09-08,2021-08-25,TN,Turney Center Industrial Complex (TCIX),,,,,,,,105.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5629,2021-09-08,2021-08-25,TN,Mark Luttrell Transition Center (MLTC),,,,,,,,45.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5630,2021-09-08,2021-08-25,TN,Bledsoe County Correctional (BCCX),,,,,,,,256.0,230.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5631,2021-09-08,2021-08-25,TN,Women's Therapeutic Residential Center (WTRC),,,,,,,,223.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5632,2021-09-08,2021-08-25,TN,Riverbend Maximum Security (RMSI),,,,,,,,71.0,64.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5633,2021-09-08,2021-08-25,TN,Northeast Correctional (NECX),,,,,,,,188.0,179.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5634,2021-09-08,2021-08-25,TN,Northwest Correctional Complex (NWCX),,,,,,,,163.0,154.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5635,2021-09-08,2021-08-25,TN,Lois M. Derry Special Needs (DSNF),,,,,,,,93.0,86.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5636,2021-09-08,2021-08-25,TN,Morgan County Correctional (MCCX),,,,,,,,193.0,185.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5637,2021-09-08,2021-08-25,TN,CS/Rehab,,,,,,,,284.0,252.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5638,2021-09-08,2021-08-25,TN,,,,,,,,,,,,16122.0,3330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5639,2021-09-08,2021-08-25,TN,,,,,,,,,,,,,,Race,White,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5640,2021-09-08,2021-08-25,TN,,,,,,,,,,,,,,Race,Black,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5641,2021-09-08,2021-08-25,TN,,,,,,,,,,,,,,Race,Hispanic,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5642,2021-09-08,2021-08-25,TN,,,,,,,,,,,,,,Race,Asian,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5643,2021-09-08,2021-08-25,TN,,,,,,,,,,,,,,Race,Pacific Islander,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5644,2021-09-08,2021-08-25,TN,,,,,,,,,,,,,,Race,Unavailable,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5645,2021-09-09,2021-08-25,TN,Bledsoe County Correctional (BCCX),946.0,10477.0,21.0,9523.0,7.0,925.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5646,2021-09-09,2021-08-25,TN,Morgan County Correctional (MCCX),131.0,5290.0,8.0,5142.0,5.0,123.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5647,2021-09-09,2021-08-25,TN,Northeast Correctional (NECX),374.0,3666.0,0.0,3280.0,4.0,374.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5648,2021-09-09,2021-08-25,TN,Lois M. Derry Special Needs (DSNF),170.0,2560.0,0.0,2373.0,0.0,170.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5649,2021-09-09,2021-08-25,TN,Riverbend Maximum Security (RMSI),112.0,1792.0,0.0,1674.0,0.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5650,2021-09-09,2021-08-25,TN,Tennessee Prison for Women (TPFW/DJRC),342.0,3351.0,6.0,2999.0,7.0,336.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5651,2021-09-09,2021-08-25,TN,Turney Center Industrial Complex (TCIX),133.0,2787.0,2.0,2641.0,5.0,131.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5652,2021-09-09,2021-08-25,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,976.0,0.0,962.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5653,2021-09-09,2021-08-25,TN,Mark Luttrell Transition Center (MLTC),62.0,1926.0,0.0,1863.0,0.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5654,2021-09-09,2021-08-25,TN,Northwest Correctional Complex (NWCX),996.0,5237.0,0.0,4205.0,9.0,996.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5655,2021-09-09,2021-08-25,TN,West Tennessee State Penitentiary (WTSP),291.0,2223.0,18.0,1921.0,0.0,273.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5656,2021-09-09,2021-08-25,TN,Women's Therapeutic Residential Center (WTRC),153.0,2327.0,1.0,2173.0,0.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5657,2021-09-09,2021-08-25,TN,Hardeman County Correctional,316.0,3695.0,0.0,3364.0,0.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5658,2021-09-09,2021-08-25,TN,South Central Correctional,1256.0,4309.0,5.0,3031.0,5.0,1251.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5659,2021-09-09,2021-08-25,TN,Trousdale Turner Correctional (TCA),1411.0,4409.0,0.0,2991.0,0.0,1411.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5660,2021-09-09,2021-08-25,TN,Whiteville Correctional,97.0,2544.0,0.0,2442.0,3.0,97.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5661,2021-09-09,2021-08-25,TN,DCCO/OIC,,,,,,,,74.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5662,2021-09-09,2021-08-25,TN,Trousdale Turner Correctional (TCA),,,,,,,,21.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5663,2021-09-09,2021-08-25,TN,Tennessee Prison for Women (TPFW/DJRC),,,,,,,,65.0,63.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
5664,2021-09-09,2021-08-25,TN,Turney Center Industrial Complex (TCIX),,,,,,,,105.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
