Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,sum_inc_totalcapacity,sum_inc_deathsadults,sum_inc_deathsjuvenile,sum_inc_populationadult,sum_inc_populationjuvenile,sum_inc_testedadult,sum_inc_testedjuvenile,sum_inc_pendingadult,sum_inc_pendingjuvenile,sum_inc_positiveadult,sum_inc_positivejuvenile,sum_inc_negativeadult,sum_inc_negativejuvenile,sum_inc_refusedadult,sum_inc_refusedjuvenile,sum_staff_positiveadult,sum_staff_positivejuvenile,sum_staff_deathsadult,sum_staff_deathsjuvenile,sum_staff_positive,sum_staff_deaths,sum_inc_adult_vaccinated_dose1,sum_inc_adult_vaccinated_dose2,sum_inc_juvenile_vaccinated_dose1,sum_inc_juvenile_vaccinated_dose2,facility_bjs,fac_state,fac_inc_deaths,fac_address,fac_zip,sum_inc_negative,sum_inc_pending,sum_inc_pop,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_inc_refused,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,sum_inc_vaccinatedpercent_adult,sum_inc_vaccinatedpercent_juvenile,state
1778,2021-09-15,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1779,2021-09-16,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1780,2021-09-16,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1781,2021-09-16,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1782,2021-09-16,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1783,2021-09-16,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1784,2021-09-16,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1785,2021-09-16,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1786,2021-09-17,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1787,2021-09-17,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1788,2021-09-17,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1789,2021-09-17,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1790,2021-09-17,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1791,2021-09-17,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1792,2021-09-17,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1793,2021-09-18,2021-09-17,ME,,,,2616.0,NR,NR,1583.0,39.0,12803,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1295.0,NR,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,37.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1794,2021-09-18,2021-09-17,ME,MSP,5112.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1795,2021-09-18,2021-09-17,ME,MCC,5218.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1796,2021-09-18,2021-09-17,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1797,2021-09-18,2021-09-17,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1798,2021-09-18,2021-09-17,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1799,2021-09-18,2021-09-17,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1800,2021-09-19,2021-09-17,ME,,,,2616.0,NR,NR,1583.0,39.0,12803,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1295.0,NR,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,37.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1801,2021-09-19,2021-09-17,ME,MSP,5112.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1802,2021-09-19,2021-09-17,ME,MCC,5218.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1803,2021-09-19,2021-09-17,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1804,2021-09-19,2021-09-17,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1805,2021-09-19,2021-09-17,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1806,2021-09-19,2021-09-17,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1807,2021-09-20,2021-09-17,ME,,,,2616.0,NR,NR,1583.0,39.0,12803,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1295.0,NR,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,37.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1808,2021-09-20,2021-09-17,ME,MSP,5112.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1809,2021-09-20,2021-09-17,ME,MCC,5218.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1810,2021-09-20,2021-09-17,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1811,2021-09-20,2021-09-17,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1812,2021-09-20,2021-09-17,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1813,2021-09-20,2021-09-17,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1814,2021-09-21,2021-09-17,ME,,,,2616.0,NR,NR,1583.0,39.0,12803,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1295.0,NR,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,37.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1815,2021-09-21,2021-09-17,ME,MSP,5112.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1816,2021-09-21,2021-09-17,ME,MCC,5218.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1817,2021-09-21,2021-09-17,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1818,2021-09-21,2021-09-17,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1819,2021-09-21,2021-09-17,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1820,2021-09-21,2021-09-17,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1821,2021-09-22,2021-09-17,ME,,,,2616.0,NR,NR,1583.0,39.0,12803,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1295.0,NR,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,37.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1822,2021-09-22,2021-09-17,ME,MSP,5112.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1823,2021-09-22,2021-09-17,ME,MCC,5218.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1824,2021-09-22,2021-09-17,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1825,2021-09-22,2021-09-17,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1826,2021-09-22,2021-09-17,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1827,2021-09-22,2021-09-17,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1828,2021-09-23,2021-09-17,ME,,,,2616.0,NR,NR,1583.0,39.0,12803,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1294.894,NR,14.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,37.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1829,2021-09-23,2021-09-17,ME,MSP,5112.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1830,2021-09-23,2021-09-17,ME,MCC,5218.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1831,2021-09-23,2021-09-17,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1832,2021-09-23,2021-09-17,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1833,2021-09-23,2021-09-17,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1834,2021-09-23,2021-09-17,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1835,2021-09-24,2021-09-24,ME,,,,2616.0,NR,NR,1585.0,37.0,13011,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1296.53,NR,13.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1,36.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1836,2021-09-24,2021-09-24,ME,MSP,5114.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1837,2021-09-24,2021-09-24,ME,MCC,5424.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1838,2021-09-24,2021-09-24,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1839,2021-09-24,2021-09-24,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1840,2021-09-24,2021-09-24,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1841,2021-09-24,2021-09-24,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1842,2021-09-25,2021-09-24,ME,,,,2616.0,NR,NR,1585.0,37.0,13011,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1296.53,NR,13.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1,36.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1843,2021-09-25,2021-09-24,ME,MSP,5114.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1844,2021-09-25,2021-09-24,ME,MCC,5424.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1845,2021-09-25,2021-09-24,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1846,2021-09-25,2021-09-24,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1847,2021-09-25,2021-09-24,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1848,2021-09-25,2021-09-24,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1849,2021-09-26,2021-09-24,ME,,,,2616.0,NR,NR,1585.0,37.0,13011,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1296.53,NR,13.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1,36.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1850,2021-09-26,2021-09-24,ME,MSP,5114.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1851,2021-09-26,2021-09-24,ME,MCC,5424.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1852,2021-09-26,2021-09-24,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1853,2021-09-26,2021-09-24,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1854,2021-09-26,2021-09-24,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1855,2021-09-26,2021-09-24,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1856,2021-09-27,2021-09-24,ME,,,,2616.0,NR,NR,1585.0,37.0,13011,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1296.53,NR,13.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1,36.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1857,2021-09-27,2021-09-24,ME,MSP,5114.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1858,2021-09-27,2021-09-24,ME,MCC,5424.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1859,2021-09-27,2021-09-24,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1860,2021-09-27,2021-09-24,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1861,2021-09-27,2021-09-24,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1862,2021-09-27,2021-09-24,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1863,2021-09-28,2021-09-24,ME,,,,2616.0,NR,NR,1585.0,37.0,13011,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1296.53,NR,13.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1,36.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1864,2021-09-28,2021-09-24,ME,MSP,5114.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1865,2021-09-28,2021-09-24,ME,MCC,5424.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1866,2021-09-28,2021-09-24,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1867,2021-09-28,2021-09-24,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1868,2021-09-28,2021-09-24,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1869,2021-09-28,2021-09-24,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1870,2021-09-29,2021-09-24,ME,,,,2616.0,NR,NR,1585.0,37.0,13011,502,NR,NR,207,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1296.53,NR,13.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1,36.8,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1871,2021-09-29,2021-09-24,ME,MSP,5114.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
