Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_active,fac_staff_positive,fac_staff_active,fac_inc_vaccinated,fac_inc_vaccinatedweekly,fac_staff_vaccinated,fac_staff_vaccinated_weekly,sum_inc_deaths,sum_staff_deaths,facility_bjs,fac_state,fac_inc_deaths,fac_staff_deaths,fac_inc_recovered,fac_inc_new_positive,fac_staff_recovered,fac_address,fac_zip,sum_inc_positive,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
2730,2021-09-20,2021-09-16,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2731,2021-09-20,2021-09-16,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,0.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2732,2021-09-20,2021-09-16,KS,Topeka,NR,530.0,1.0,119.0,2.0,738.0,10.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2733,2021-09-20,2021-09-16,KS,Winfield,NR,438.0,0.0,91.0,1.0,548.0,4.0,169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2734,2021-09-20,2021-09-16,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2735,2021-09-20,2021-09-16,KS,KJCC,NR,43.0,1.0,102.0,8.0,101.0,23.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2736,2021-09-20,2021-09-16,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2737,2021-09-21,2021-09-20,KS,El Dorado,NR,998.0,1.0,247.0,2.0,1720.0,17.0,285.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2738,2021-09-21,2021-09-20,KS,Ellsworth,NR,584.0,0.0,96.0,1.0,688.0,0.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2739,2021-09-21,2021-09-20,KS,*Hutchinson*,NR,1381.0,0.0,342.0,6.0,1270.0,25.0,206.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2740,2021-09-21,2021-09-20,KS,Lansing,NR,1010.0,0.0,188.0,3.0,1192.0,0.0,329.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2741,2021-09-21,2021-09-20,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2742,2021-09-21,2021-09-20,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,0.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2743,2021-09-21,2021-09-20,KS,Topeka,NR,530.0,1.0,119.0,1.0,738.0,10.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2744,2021-09-21,2021-09-20,KS,Winfield,NR,438.0,0.0,91.0,1.0,548.0,4.0,169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2745,2021-09-21,2021-09-20,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2746,2021-09-21,2021-09-20,KS,KJCC,NR,43.0,1.0,101.0,4.0,101.0,23.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2747,2021-09-21,2021-09-20,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2748,2021-09-22,2021-09-20,KS,El Dorado,NR,998.0,1.0,247.0,2.0,1720.0,17.0,285.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2749,2021-09-22,2021-09-20,KS,Ellsworth,NR,584.0,0.0,96.0,1.0,688.0,0.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2750,2021-09-22,2021-09-20,KS,*Hutchinson*,NR,1381.0,0.0,342.0,6.0,1270.0,25.0,206.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2751,2021-09-22,2021-09-20,KS,Lansing,NR,1010.0,0.0,188.0,3.0,1192.0,0.0,329.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2752,2021-09-22,2021-09-20,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2753,2021-09-22,2021-09-20,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,0.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2754,2021-09-22,2021-09-20,KS,Topeka,NR,530.0,1.0,119.0,1.0,738.0,10.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2755,2021-09-22,2021-09-20,KS,Winfield,NR,438.0,0.0,91.0,1.0,548.0,4.0,169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2756,2021-09-22,2021-09-20,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2757,2021-09-22,2021-09-20,KS,KJCC,NR,43.0,1.0,101.0,4.0,101.0,23.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2758,2021-09-22,2021-09-20,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2759,2021-09-23,2021-09-22,KS,El Dorado,NR,998.0,1.0,247.0,2.0,1739.0,19.0,285.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2760,2021-09-23,2021-09-22,KS,Ellsworth,NR,584.0,0.0,96.0,1.0,692.0,4.0,127.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2761,2021-09-23,2021-09-22,KS,*Hutchinson*,NR,1381.0,0.0,342.0,6.0,1283.0,13.0,208.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2762,2021-09-23,2021-09-22,KS,Lansing,NR,1010.0,0.0,188.0,3.0,1193.0,1.0,333.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2763,2021-09-23,2021-09-22,KS,Larned,NR,355.0,0.0,84.0,0.0,482.0,2.0,103.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2764,2021-09-23,2021-09-22,KS,Norton,NR,769.0,0.0,136.0,0.0,718.0,3.0,79.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2765,2021-09-23,2021-09-22,KS,Topeka,NR,530.0,1.0,119.0,1.0,738.0,0.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2766,2021-09-23,2021-09-22,KS,Winfield,NR,438.0,0.0,91.0,1.0,549.0,1.0,171.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2767,2021-09-23,2021-09-22,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2768,2021-09-23,2021-09-22,KS,KJCC,NR,43.0,1.0,101.0,4.0,101.0,0.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2769,2021-09-23,2021-09-22,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2770,2021-09-24,2021-09-23,KS,El Dorado,NR,998.0,1.0,247.0,0.0,1739.0,19.0,285.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2771,2021-09-24,2021-09-23,KS,Ellsworth,NR,584.0,0.0,96.0,1.0,692.0,4.0,127.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2772,2021-09-24,2021-09-23,KS,*Hutchinson*,NR,1381.0,0.0,342.0,5.0,1283.0,13.0,208.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2773,2021-09-24,2021-09-23,KS,Lansing,NR,1011.0,1.0,188.0,3.0,1193.0,1.0,333.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2774,2021-09-24,2021-09-23,KS,Larned,NR,355.0,0.0,85.0,1.0,482.0,2.0,103.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2775,2021-09-24,2021-09-23,KS,Norton,NR,769.0,0.0,136.0,0.0,718.0,3.0,79.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2776,2021-09-24,2021-09-23,KS,Topeka,NR,530.0,1.0,119.0,1.0,738.0,0.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2777,2021-09-24,2021-09-23,KS,Winfield,NR,438.0,0.0,91.0,0.0,549.0,1.0,171.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2778,2021-09-24,2021-09-23,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2779,2021-09-24,2021-09-23,KS,KJCC,NR,43.0,0.0,102.0,4.0,101.0,0.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2780,2021-09-24,2021-09-23,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2781,2021-09-25,2021-09-23,KS,El Dorado,NR,998.0,1.0,247.0,0.0,1739.0,19.0,285.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2782,2021-09-25,2021-09-23,KS,Ellsworth,NR,584.0,0.0,96.0,1.0,692.0,4.0,127.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2783,2021-09-25,2021-09-23,KS,*Hutchinson*,NR,1381.0,0.0,342.0,5.0,1283.0,13.0,208.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2784,2021-09-25,2021-09-23,KS,Lansing,NR,1011.0,1.0,188.0,3.0,1193.0,1.0,333.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2785,2021-09-25,2021-09-23,KS,Larned,NR,355.0,0.0,85.0,1.0,482.0,2.0,103.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2786,2021-09-25,2021-09-23,KS,Norton,NR,769.0,0.0,136.0,0.0,718.0,3.0,79.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2787,2021-09-25,2021-09-23,KS,Topeka,NR,530.0,1.0,119.0,1.0,738.0,0.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2788,2021-09-25,2021-09-23,KS,Winfield,NR,438.0,0.0,91.0,0.0,549.0,1.0,171.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2789,2021-09-25,2021-09-23,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2790,2021-09-25,2021-09-23,KS,KJCC,NR,43.0,0.0,102.0,4.0,101.0,0.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2791,2021-09-25,2021-09-23,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2792,2021-09-26,2021-09-23,KS,El Dorado,NR,998.0,1.0,247.0,0.0,1739.0,19.0,285.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2793,2021-09-26,2021-09-23,KS,Ellsworth,NR,584.0,0.0,96.0,1.0,692.0,4.0,127.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2794,2021-09-26,2021-09-23,KS,*Hutchinson*,NR,1381.0,0.0,342.0,5.0,1283.0,13.0,208.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2795,2021-09-26,2021-09-23,KS,Lansing,NR,1011.0,1.0,188.0,3.0,1193.0,1.0,333.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2796,2021-09-26,2021-09-23,KS,Larned,NR,355.0,0.0,85.0,1.0,482.0,2.0,103.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2797,2021-09-26,2021-09-23,KS,Norton,NR,769.0,0.0,136.0,0.0,718.0,3.0,79.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2798,2021-09-26,2021-09-23,KS,Topeka,NR,530.0,1.0,119.0,1.0,738.0,0.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2799,2021-09-26,2021-09-23,KS,Winfield,NR,438.0,0.0,91.0,0.0,549.0,1.0,171.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2800,2021-09-26,2021-09-23,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2801,2021-09-26,2021-09-23,KS,KJCC,NR,43.0,0.0,102.0,4.0,101.0,0.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2802,2021-09-26,2021-09-23,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2803,2021-09-27,2021-09-23,KS,El Dorado,NR,998.0,1.0,247.0,0.0,1739.0,19.0,285.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2804,2021-09-27,2021-09-23,KS,Ellsworth,NR,584.0,0.0,96.0,1.0,692.0,4.0,127.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2805,2021-09-27,2021-09-23,KS,*Hutchinson*,NR,1381.0,0.0,342.0,5.0,1283.0,13.0,208.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2806,2021-09-27,2021-09-23,KS,Lansing,NR,1011.0,1.0,188.0,3.0,1193.0,1.0,333.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2807,2021-09-27,2021-09-23,KS,Larned,NR,355.0,0.0,85.0,1.0,482.0,2.0,103.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2808,2021-09-27,2021-09-23,KS,Norton,NR,769.0,0.0,136.0,0.0,718.0,3.0,79.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2809,2021-09-27,2021-09-23,KS,Topeka,NR,530.0,1.0,119.0,1.0,738.0,0.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2810,2021-09-27,2021-09-23,KS,Winfield,NR,438.0,0.0,91.0,0.0,549.0,1.0,171.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2811,2021-09-27,2021-09-23,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2812,2021-09-27,2021-09-23,KS,KJCC,NR,43.0,0.0,102.0,4.0,101.0,0.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2813,2021-09-27,2021-09-23,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2814,2021-09-28,2021-09-27,KS,El Dorado,NR,1000.0,3.0,248.0,1.0,1739.0,19.0,285.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2815,2021-09-28,2021-09-27,KS,Ellsworth,NR,584.0,0.0,96.0,0.0,692.0,4.0,127.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2816,2021-09-28,2021-09-27,KS,*Hutchinson*,NR,1381.0,2.0,343.0,3.0,1283.0,13.0,208.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2817,2021-09-28,2021-09-27,KS,Lansing,NR,1011.0,1.0,189.0,3.0,1193.0,1.0,333.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2818,2021-09-28,2021-09-27,KS,Larned,NR,355.0,0.0,86.0,2.0,482.0,2.0,103.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2819,2021-09-28,2021-09-27,KS,Norton,NR,769.0,0.0,136.0,0.0,718.0,3.0,79.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2820,2021-09-28,2021-09-27,KS,Topeka,NR,532.0,2.0,119.0,1.0,738.0,0.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2821,2021-09-28,2021-09-27,KS,Winfield,NR,439.0,1.0,91.0,0.0,549.0,1.0,171.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2822,2021-09-28,2021-09-27,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2823,2021-09-28,2021-09-27,KS,KJCC,NR,43.0,0.0,102.0,1.0,101.0,0.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2824,2021-09-28,2021-09-27,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2825,2021-09-29,2021-09-27,KS,El Dorado,NR,1000.0,3.0,248.0,1.0,1739.0,19.0,285.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2826,2021-09-29,2021-09-27,KS,Ellsworth,NR,584.0,0.0,96.0,0.0,692.0,4.0,127.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2827,2021-09-29,2021-09-27,KS,*Hutchinson*,NR,1381.0,2.0,343.0,3.0,1283.0,13.0,208.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2828,2021-09-29,2021-09-27,KS,Lansing,NR,1011.0,1.0,189.0,3.0,1193.0,1.0,333.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2829,2021-09-29,2021-09-27,KS,Larned,NR,355.0,0.0,86.0,2.0,482.0,2.0,103.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2830,2021-09-29,2021-09-27,KS,Norton,NR,769.0,0.0,136.0,0.0,718.0,3.0,79.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
