Unnamed: 0,scrapedate,lastupdated,stateagency,facility,facilitytier,fac_inc_tested,fac_inc_positive,fac_inc_active,fac_inc_negative,fac_staff_positive,fac_staff_deaths,sum_inc_recovered,sum_inc_deaths,sum_staff_recovered,fac_inc_isolated,fac_inc_quarantined,fac_inc_pending,sum_inc_firstdose,sum_inc_seconddose,sum_inc_offeredvaccine,fac_state,fac_address,fac_zip,fac_facilitytier,sum_inc_positive,sum_inc_tested,sum_staff_positive,match,state
3852,2021-09-03,2021-09-01,OR,,,,,,,,,3499.0,44.0,1036.0,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3853,2021-09-04,2021-09-01,OR,CCCF,Tier 2,6307.0,244.0,1.0,6063.0,55.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3854,2021-09-04,2021-09-01,OR,CCIC (Intake),Tier 3,3253.0,122.0,5.0,3131.0,13.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3855,2021-09-04,2021-09-01,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,26.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3856,2021-09-04,2021-09-01,OR,DRCI,Tier 4,2169.0,295.0,12.0,1874.0,54.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3857,2021-09-04,2021-09-01,OR,EOCI,Tier 3,1459.0,462.0,3.0,997.0,107.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3858,2021-09-04,2021-09-01,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3859,2021-09-04,2021-09-01,OR,OSCI,Tier 2,1755.0,253.0,0.0,1502.0,51.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3860,2021-09-04,2021-09-01,OR,OSP,Tier 4,3553.0,394.0,4.0,3159.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3861,2021-09-04,2021-09-01,OR,PRCF,Tier 1,556.0,72.0,0.0,484.0,28.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3862,2021-09-04,2021-09-01,OR,SCCI,Tier 4,324.0,34.0,0.0,290.0,19.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3863,2021-09-04,2021-09-01,OR,SCI,Tier 1,1165.0,121.0,0.0,1044.0,36.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3864,2021-09-04,2021-09-01,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3865,2021-09-04,2021-09-01,OR,SRCI,Tier 2,2007.0,511.0,3.0,1496.0,269.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3866,2021-09-04,2021-09-01,OR,TRCI,Tier 4,3623.0,788.0,4.0,2835.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3867,2021-09-04,2021-09-01,OR,WCCF,Tier 1,878.0,94.0,0.0,784.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3868,2021-09-04,2021-09-01,OR,,,,,,,,,3499.0,44.0,1036.0,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3869,2021-09-05,2021-09-01,OR,CCCF,Tier 2,6307.0,244.0,1.0,6063.0,55.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3870,2021-09-05,2021-09-01,OR,CCIC (Intake),Tier 3,3253.0,122.0,5.0,3131.0,13.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3871,2021-09-05,2021-09-01,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,26.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3872,2021-09-05,2021-09-01,OR,DRCI,Tier 4,2169.0,295.0,12.0,1874.0,54.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3873,2021-09-05,2021-09-01,OR,EOCI,Tier 3,1459.0,462.0,3.0,997.0,107.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3874,2021-09-05,2021-09-01,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3875,2021-09-05,2021-09-01,OR,OSCI,Tier 2,1755.0,253.0,0.0,1502.0,51.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3876,2021-09-05,2021-09-01,OR,OSP,Tier 4,3553.0,394.0,4.0,3159.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3877,2021-09-05,2021-09-01,OR,PRCF,Tier 1,556.0,72.0,0.0,484.0,28.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3878,2021-09-05,2021-09-01,OR,SCCI,Tier 4,324.0,34.0,0.0,290.0,19.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3879,2021-09-05,2021-09-01,OR,SCI,Tier 1,1165.0,121.0,0.0,1044.0,36.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3880,2021-09-05,2021-09-01,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3881,2021-09-05,2021-09-01,OR,SRCI,Tier 2,2007.0,511.0,3.0,1496.0,269.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3882,2021-09-05,2021-09-01,OR,TRCI,Tier 4,3623.0,788.0,4.0,2835.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3883,2021-09-05,2021-09-01,OR,WCCF,Tier 1,878.0,94.0,0.0,784.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3884,2021-09-05,2021-09-01,OR,,,,,,,,,3499.0,44.0,1036.0,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3885,2021-09-06,2021-09-01,OR,CCCF,Tier 2,6307.0,244.0,1.0,6063.0,55.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3886,2021-09-06,2021-09-01,OR,CCIC (Intake),Tier 3,3253.0,122.0,5.0,3131.0,13.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3887,2021-09-06,2021-09-01,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,26.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3888,2021-09-06,2021-09-01,OR,DRCI,Tier 4,2169.0,295.0,12.0,1874.0,54.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3889,2021-09-06,2021-09-01,OR,EOCI,Tier 3,1459.0,462.0,3.0,997.0,107.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3890,2021-09-06,2021-09-01,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3891,2021-09-06,2021-09-01,OR,OSCI,Tier 2,1755.0,253.0,0.0,1502.0,51.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3892,2021-09-06,2021-09-01,OR,OSP,Tier 4,3553.0,394.0,4.0,3159.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3893,2021-09-06,2021-09-01,OR,PRCF,Tier 1,556.0,72.0,0.0,484.0,28.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3894,2021-09-06,2021-09-01,OR,SCCI,Tier 4,324.0,34.0,0.0,290.0,19.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3895,2021-09-06,2021-09-01,OR,SCI,Tier 1,1165.0,121.0,0.0,1044.0,36.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3896,2021-09-06,2021-09-01,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3897,2021-09-06,2021-09-01,OR,SRCI,Tier 2,2007.0,511.0,3.0,1496.0,269.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3898,2021-09-06,2021-09-01,OR,TRCI,Tier 4,3623.0,788.0,4.0,2835.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3899,2021-09-06,2021-09-01,OR,WCCF,Tier 1,878.0,94.0,0.0,784.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3900,2021-09-06,2021-09-01,OR,,,,,,,,,3499.0,44.0,1036.0,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3901,2021-09-07,2021-09-01,OR,CCCF,Tier 2,6307.0,244.0,1.0,6063.0,55.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3902,2021-09-07,2021-09-01,OR,CCIC (Intake),Tier 3,3253.0,122.0,5.0,3131.0,13.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3903,2021-09-07,2021-09-01,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,26.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3904,2021-09-07,2021-09-01,OR,DRCI,Tier 4,2169.0,295.0,12.0,1874.0,54.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3905,2021-09-07,2021-09-01,OR,EOCI,Tier 3,1459.0,462.0,3.0,997.0,107.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3906,2021-09-07,2021-09-01,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3907,2021-09-07,2021-09-01,OR,OSCI,Tier 2,1755.0,253.0,0.0,1502.0,51.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3908,2021-09-07,2021-09-01,OR,OSP,Tier 4,3553.0,394.0,4.0,3159.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3909,2021-09-07,2021-09-01,OR,PRCF,Tier 1,556.0,72.0,0.0,484.0,28.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3910,2021-09-07,2021-09-01,OR,SCCI,Tier 4,324.0,34.0,0.0,290.0,19.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3911,2021-09-07,2021-09-01,OR,SCI,Tier 1,1165.0,121.0,0.0,1044.0,36.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3912,2021-09-07,2021-09-01,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3913,2021-09-07,2021-09-01,OR,SRCI,Tier 2,2007.0,511.0,3.0,1496.0,269.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3914,2021-09-07,2021-09-01,OR,TRCI,Tier 4,3623.0,788.0,4.0,2835.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3915,2021-09-07,2021-09-01,OR,WCCF,Tier 1,878.0,94.0,0.0,784.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3916,2021-09-07,2021-09-01,OR,,,,,,,,,3499.0,44.0,1036.0,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3917,2021-09-08,2021-09-06,OR,CCCF,Tier 2,6307.0,244.0,0.0,6063.0,56.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3918,2021-09-08,2021-09-06,OR,CCIC (Intake),Tier 4,3259.0,128.0,11.0,3131.0,13.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3919,2021-09-08,2021-09-06,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,26.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3920,2021-09-08,2021-09-06,OR,DRCI,Tier 4,2173.0,299.0,14.0,1874.0,55.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3921,2021-09-08,2021-09-06,OR,EOCI,Tier 3,1459.0,462.0,3.0,997.0,108.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3922,2021-09-08,2021-09-06,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3923,2021-09-08,2021-09-06,OR,OSCI,Tier 1,1755.0,253.0,0.0,1502.0,51.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3924,2021-09-08,2021-09-06,OR,OSP,Tier 4,3555.0,396.0,5.0,3159.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3925,2021-09-08,2021-09-06,OR,PRCF,Tier 1,556.0,72.0,0.0,484.0,28.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3926,2021-09-08,2021-09-06,OR,SCCI,Tier 4,325.0,35.0,1.0,290.0,19.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3927,2021-09-08,2021-09-06,OR,SCI,Tier 1,1165.0,121.0,0.0,1044.0,36.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3928,2021-09-08,2021-09-06,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3929,2021-09-08,2021-09-06,OR,SRCI,Tier 2,2007.0,511.0,2.0,1496.0,270.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3930,2021-09-08,2021-09-06,OR,TRCI,Tier 4,3623.0,788.0,4.0,2835.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3931,2021-09-08,2021-09-06,OR,WCCF,Tier 1,878.0,94.0,0.0,784.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3932,2021-09-08,2021-09-06,OR,,,,,,,,,3504.0,44.0,1041.0,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3933,2021-09-09,2021-09-06,OR,CCCF,Tier 2,6307.0,244.0,0.0,6063.0,56.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3934,2021-09-09,2021-09-06,OR,CCIC (Intake),Tier 4,3259.0,128.0,11.0,3131.0,13.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3935,2021-09-09,2021-09-06,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,26.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3936,2021-09-09,2021-09-06,OR,DRCI,Tier 4,2173.0,299.0,14.0,1874.0,55.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3937,2021-09-09,2021-09-06,OR,EOCI,Tier 3,1459.0,462.0,3.0,997.0,108.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3938,2021-09-09,2021-09-06,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3939,2021-09-09,2021-09-06,OR,OSCI,Tier 1,1755.0,253.0,0.0,1502.0,51.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3940,2021-09-09,2021-09-06,OR,OSP,Tier 4,3555.0,396.0,5.0,3159.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3941,2021-09-09,2021-09-06,OR,PRCF,Tier 1,556.0,72.0,0.0,484.0,28.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3942,2021-09-09,2021-09-06,OR,SCCI,Tier 4,325.0,35.0,1.0,290.0,19.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3943,2021-09-09,2021-09-06,OR,SCI,Tier 1,1165.0,121.0,0.0,1044.0,36.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3944,2021-09-09,2021-09-06,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3945,2021-09-09,2021-09-06,OR,SRCI,Tier 2,2007.0,511.0,2.0,1496.0,270.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3946,2021-09-09,2021-09-06,OR,TRCI,Tier 4,3623.0,788.0,4.0,2835.0,154.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3947,2021-09-09,2021-09-06,OR,WCCF,Tier 1,878.0,94.0,0.0,784.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3948,2021-09-09,2021-09-06,OR,,,,,,,,,3504.0,44.0,1041.0,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3949,2021-09-10,2021-09-08,OR,CCCF,Tier 2,6307.0,244.0,0.0,6063.0,56.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3950,2021-09-10,2021-09-08,OR,CCIC (Intake),Tier 4,3259.0,128.0,10.0,3131.0,13.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3951,2021-09-10,2021-09-08,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,26.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3952,2021-09-10,2021-09-08,OR,DRCI,Tier 4,2179.0,305.0,15.0,1874.0,57.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3953,2021-09-10,2021-09-08,OR,EOCI,Tier 3,1459.0,462.0,0.0,997.0,109.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3954,2021-09-10,2021-09-08,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3955,2021-09-10,2021-09-08,OR,OSCI,Tier 2,1755.0,253.0,0.0,1502.0,52.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3956,2021-09-10,2021-09-08,OR,OSP,Tier 4,3555.0,396.0,3.0,3159.0,157.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3957,2021-09-10,2021-09-08,OR,PRCF,Tier 1,556.0,72.0,0.0,484.0,28.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3958,2021-09-10,2021-09-08,OR,SCCI,Tier 4,325.0,35.0,1.0,290.0,19.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3959,2021-09-10,2021-09-08,OR,SCI,Tier 1,1165.0,121.0,0.0,1044.0,36.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3960,2021-09-10,2021-09-08,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3961,2021-09-10,2021-09-08,OR,SRCI,Tier 3,2011.0,515.0,4.0,1496.0,276.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3962,2021-09-10,2021-09-08,OR,TRCI,Tier 4,3623.0,788.0,4.0,2835.0,157.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3963,2021-09-10,2021-09-08,OR,WCCF,Tier 2,878.0,94.0,0.0,784.0,18.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3964,2021-09-10,2021-09-08,OR,,,,,,,,,3517.0,44.0,1061.0,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3965,2021-09-11,2021-09-08,OR,CCCF,Tier 2,6307.0,244.0,0.0,6063.0,56.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3966,2021-09-11,2021-09-08,OR,CCIC (Intake),Tier 4,3259.0,128.0,10.0,3131.0,13.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3967,2021-09-11,2021-09-08,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,26.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3968,2021-09-11,2021-09-08,OR,DRCI,Tier 4,2179.0,305.0,15.0,1874.0,57.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3969,2021-09-11,2021-09-08,OR,EOCI,Tier 3,1459.0,462.0,0.0,997.0,109.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3970,2021-09-11,2021-09-08,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3971,2021-09-11,2021-09-08,OR,OSCI,Tier 2,1755.0,253.0,0.0,1502.0,52.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
3972,2021-09-11,2021-09-08,OR,OSP,Tier 4,3555.0,396.0,3.0,3159.0,157.0,NR,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
