Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_partiallyvaccinated,fac_inc_fullyvaccinated,sum_staff_vaccinations,sum_inc_tested,sum_inc_positive,sum_inc_positiveremand,sum_inc_positivegeneral,sum_inc_negative,sum_inc_pending,sum_inc_deaths,sum_staff_positive,sum_staff_deaths,fac_address,fac_state,match,oldnew,fac_inc_vaccinated,fac_inc_population,state
2537,2021-09-02,44438.0,AK,SPRING CREEK CC,,356,NR,,,,,,,,,,,,,,379.0,489.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2538,2021-09-02,44438.0,AK,WILDWOOD CC,,218,NR,,,,,,,,,,,,,,225.0,393.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2539,2021-09-02,44438.0,AK,YUKON-KUSKOKWIM CC,,155,NR,,,,,,,,,,,,,,165.0,207.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2540,2021-09-02,44438.0,AK,DOC - OTHER (CRC),,151,NR,,,,,,,,,,,,,,160.0,209.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2541,2021-09-02,44438.0,AK,,,,,49081.0,2692.0,440.0,2252.0,45572.0,43.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2542,2021-09-03,44438.0,AK,ANCHORAGE CC,,319,NR,,,,,,,,,,,,,,380.0,874.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2543,2021-09-03,44438.0,AK,ANVIL MTN CC,,87,NR,,,,,,,,,,,,,,93.0,110.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2544,2021-09-03,44438.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,166.0,280.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2545,2021-09-03,44438.0,AK,GOOSE CREEK CC,,884,NR,,,,,,,,,,,,,,949.0,1368.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2546,2021-09-03,44438.0,AK,HILAND MTN CC,,141,NR,,,,,,,,,,,,,,162.0,315.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2547,2021-09-03,44438.0,AK,KETCHIKAN CC,,26,NR,,,,,,,,,,,,,,26.0,50.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2548,2021-09-03,44438.0,AK,LEMON CREEK CC,,90,NR,,,,,,,,,,,,,,105.0,223.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2549,2021-09-03,44438.0,AK,MATSU PRETRIAL,,28,NR,,,,,,,,,,,,,,30.0,97.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2550,2021-09-03,44438.0,AK,PT. MACKENZIE CF,,71,NR,,,,,,,,,,,,,,73.0,92.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2551,2021-09-03,44438.0,AK,SPRING CREEK CC,,356,NR,,,,,,,,,,,,,,379.0,489.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2552,2021-09-03,44438.0,AK,WILDWOOD CC,,218,NR,,,,,,,,,,,,,,225.0,393.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2553,2021-09-03,44438.0,AK,YUKON-KUSKOKWIM CC,,155,NR,,,,,,,,,,,,,,165.0,207.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2554,2021-09-03,44438.0,AK,DOC - OTHER (CRC),,151,NR,,,,,,,,,,,,,,160.0,209.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2555,2021-09-03,44438.0,AK,,,,,49081.0,2692.0,440.0,2252.0,45572.0,43.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2556,2021-09-04,44438.0,AK,ANCHORAGE CC,,319,NR,,,,,,,,,,,,,,380.0,874.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2557,2021-09-04,44438.0,AK,ANVIL MTN CC,,87,NR,,,,,,,,,,,,,,93.0,110.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2558,2021-09-04,44438.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,166.0,280.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2559,2021-09-04,44438.0,AK,GOOSE CREEK CC,,884,NR,,,,,,,,,,,,,,949.0,1368.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2560,2021-09-04,44438.0,AK,HILAND MTN CC,,141,NR,,,,,,,,,,,,,,162.0,315.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2561,2021-09-04,44438.0,AK,KETCHIKAN CC,,26,NR,,,,,,,,,,,,,,26.0,50.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2562,2021-09-04,44438.0,AK,LEMON CREEK CC,,90,NR,,,,,,,,,,,,,,105.0,223.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2563,2021-09-04,44438.0,AK,MATSU PRETRIAL,,28,NR,,,,,,,,,,,,,,30.0,97.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2564,2021-09-04,44438.0,AK,PT. MACKENZIE CF,,71,NR,,,,,,,,,,,,,,73.0,92.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2565,2021-09-04,44438.0,AK,SPRING CREEK CC,,356,NR,,,,,,,,,,,,,,379.0,489.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2566,2021-09-04,44438.0,AK,WILDWOOD CC,,218,NR,,,,,,,,,,,,,,225.0,393.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2567,2021-09-04,44438.0,AK,YUKON-KUSKOKWIM CC,,155,NR,,,,,,,,,,,,,,165.0,207.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2568,2021-09-04,44438.0,AK,DOC - OTHER (CRC),,151,NR,,,,,,,,,,,,,,160.0,209.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2569,2021-09-04,44438.0,AK,,,,,49081.0,2692.0,440.0,2252.0,45572.0,43.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2570,2021-09-05,44438.0,AK,ANCHORAGE CC,,319,NR,,,,,,,,,,,,,,380.0,874.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2571,2021-09-05,44438.0,AK,ANVIL MTN CC,,87,NR,,,,,,,,,,,,,,93.0,110.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2572,2021-09-05,44438.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,166.0,280.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2573,2021-09-05,44438.0,AK,GOOSE CREEK CC,,884,NR,,,,,,,,,,,,,,949.0,1368.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2574,2021-09-05,44438.0,AK,HILAND MTN CC,,141,NR,,,,,,,,,,,,,,162.0,315.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2575,2021-09-05,44438.0,AK,KETCHIKAN CC,,26,NR,,,,,,,,,,,,,,26.0,50.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2576,2021-09-05,44438.0,AK,LEMON CREEK CC,,90,NR,,,,,,,,,,,,,,105.0,223.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2577,2021-09-05,44438.0,AK,MATSU PRETRIAL,,28,NR,,,,,,,,,,,,,,30.0,97.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2578,2021-09-05,44438.0,AK,PT. MACKENZIE CF,,71,NR,,,,,,,,,,,,,,73.0,92.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2579,2021-09-05,44438.0,AK,SPRING CREEK CC,,356,NR,,,,,,,,,,,,,,379.0,489.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2580,2021-09-05,44438.0,AK,WILDWOOD CC,,218,NR,,,,,,,,,,,,,,225.0,393.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2581,2021-09-05,44438.0,AK,YUKON-KUSKOKWIM CC,,155,NR,,,,,,,,,,,,,,165.0,207.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2582,2021-09-05,44438.0,AK,DOC - OTHER (CRC),,151,NR,,,,,,,,,,,,,,160.0,209.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2583,2021-09-05,44438.0,AK,,,,,49081.0,2692.0,440.0,2252.0,45572.0,43.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2584,2021-09-06,44438.0,AK,ANCHORAGE CC,,319,NR,,,,,,,,,,,,,,380.0,874.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2585,2021-09-06,44438.0,AK,ANVIL MTN CC,,87,NR,,,,,,,,,,,,,,93.0,110.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2586,2021-09-06,44438.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,166.0,280.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2587,2021-09-06,44438.0,AK,GOOSE CREEK CC,,884,NR,,,,,,,,,,,,,,949.0,1368.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2588,2021-09-06,44438.0,AK,HILAND MTN CC,,141,NR,,,,,,,,,,,,,,162.0,315.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2589,2021-09-06,44438.0,AK,KETCHIKAN CC,,26,NR,,,,,,,,,,,,,,26.0,50.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2590,2021-09-06,44438.0,AK,LEMON CREEK CC,,90,NR,,,,,,,,,,,,,,105.0,223.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2591,2021-09-06,44438.0,AK,MATSU PRETRIAL,,28,NR,,,,,,,,,,,,,,30.0,97.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2592,2021-09-06,44438.0,AK,PT. MACKENZIE CF,,71,NR,,,,,,,,,,,,,,73.0,92.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2593,2021-09-06,44438.0,AK,SPRING CREEK CC,,356,NR,,,,,,,,,,,,,,379.0,489.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2594,2021-09-06,44438.0,AK,WILDWOOD CC,,218,NR,,,,,,,,,,,,,,225.0,393.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2595,2021-09-06,44438.0,AK,YUKON-KUSKOKWIM CC,,155,NR,,,,,,,,,,,,,,165.0,207.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2596,2021-09-06,44438.0,AK,DOC - OTHER (CRC),,151,NR,,,,,,,,,,,,,,160.0,209.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2597,2021-09-06,44438.0,AK,,,,,49081.0,2692.0,440.0,2252.0,45572.0,43.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2598,2021-09-07,44438.0,AK,ANCHORAGE CC,,319,NR,,,,,,,,,,,,,,380.0,874.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2599,2021-09-07,44438.0,AK,ANVIL MTN CC,,87,NR,,,,,,,,,,,,,,93.0,110.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2600,2021-09-07,44438.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,166.0,280.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2601,2021-09-07,44438.0,AK,GOOSE CREEK CC,,884,NR,,,,,,,,,,,,,,949.0,1368.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2602,2021-09-07,44438.0,AK,HILAND MTN CC,,141,NR,,,,,,,,,,,,,,162.0,315.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2603,2021-09-07,44438.0,AK,KETCHIKAN CC,,26,NR,,,,,,,,,,,,,,26.0,50.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2604,2021-09-07,44438.0,AK,LEMON CREEK CC,,90,NR,,,,,,,,,,,,,,105.0,223.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2605,2021-09-07,44438.0,AK,MATSU PRETRIAL,,28,NR,,,,,,,,,,,,,,30.0,97.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2606,2021-09-07,44438.0,AK,PT. MACKENZIE CF,,71,NR,,,,,,,,,,,,,,73.0,92.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2607,2021-09-07,44438.0,AK,SPRING CREEK CC,,356,NR,,,,,,,,,,,,,,379.0,489.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2608,2021-09-07,44438.0,AK,WILDWOOD CC,,218,NR,,,,,,,,,,,,,,225.0,393.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2609,2021-09-07,44438.0,AK,YUKON-KUSKOKWIM CC,,155,NR,,,,,,,,,,,,,,165.0,207.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2610,2021-09-07,44438.0,AK,DOC - OTHER (CRC),,151,NR,,,,,,,,,,,,,,160.0,209.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2611,2021-09-07,44438.0,AK,,,,,49081.0,2692.0,440.0,2252.0,45572.0,43.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2612,2021-09-08,44438.0,AK,ANCHORAGE CC,,319,NR,,,,,,,,,,,,,,380.0,874.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2613,2021-09-08,44438.0,AK,ANVIL MTN CC,,87,NR,,,,,,,,,,,,,,93.0,110.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2614,2021-09-08,44438.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,166.0,280.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2615,2021-09-08,44438.0,AK,GOOSE CREEK CC,,884,NR,,,,,,,,,,,,,,949.0,1368.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2616,2021-09-08,44438.0,AK,HILAND MTN CC,,141,NR,,,,,,,,,,,,,,162.0,315.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2617,2021-09-08,44438.0,AK,KETCHIKAN CC,,26,NR,,,,,,,,,,,,,,26.0,50.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2618,2021-09-08,44438.0,AK,LEMON CREEK CC,,90,NR,,,,,,,,,,,,,,105.0,223.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2619,2021-09-08,44438.0,AK,MATSU PRETRIAL,,28,NR,,,,,,,,,,,,,,30.0,97.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2620,2021-09-08,44438.0,AK,PT. MACKENZIE CF,,71,NR,,,,,,,,,,,,,,73.0,92.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2621,2021-09-08,44438.0,AK,SPRING CREEK CC,,356,NR,,,,,,,,,,,,,,379.0,489.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2622,2021-09-08,44438.0,AK,WILDWOOD CC,,218,NR,,,,,,,,,,,,,,225.0,393.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2623,2021-09-08,44438.0,AK,YUKON-KUSKOKWIM CC,,155,NR,,,,,,,,,,,,,,165.0,207.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2624,2021-09-08,44438.0,AK,DOC - OTHER (CRC),,151,NR,,,,,,,,,,,,,,160.0,209.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2625,2021-09-08,44438.0,AK,,,,,49081.0,2692.0,440.0,2252.0,45572.0,43.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2626,2021-09-09,44444.0,AK,ANCHORAGE CC,,316,NR,,,,,,,,,,,,,,371.0,884.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2627,2021-09-09,44444.0,AK,ANVIL MTN CC,,87,NR,,,,,,,,,,,,,,94.0,107.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2628,2021-09-09,44444.0,AK,FAIRBANKS CC,,160,NR,,,,,,,,,,,,,,165.0,286.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2629,2021-09-09,44444.0,AK,GOOSE CREEK CC,,890,NR,,,,,,,,,,,,,,948.0,1369.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2630,2021-09-09,44444.0,AK,HILAND MTN CC,,140,NR,,,,,,,,,,,,,,165.0,301.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2631,2021-09-09,44444.0,AK,KETCHIKAN CC,,24,NR,,,,,,,,,,,,,,26.0,45.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2632,2021-09-09,44444.0,AK,LEMON CREEK CC,,90,NR,,,,,,,,,,,,,,105.0,219.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2633,2021-09-09,44444.0,AK,MATSU PRETRIAL,,29,NR,,,,,,,,,,,,,,31.0,94.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2634,2021-09-09,44444.0,AK,PT. MACKENZIE CF,,68,NR,,,,,,,,,,,,,,71.0,88.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2635,2021-09-09,44444.0,AK,SPRING CREEK CC,,355,NR,,,,,,,,,,,,,,378.0,486.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2636,2021-09-09,44444.0,AK,WILDWOOD CC,,219,NR,,,,,,,,,,,,,,229.0,401.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2637,2021-09-09,44444.0,AK,YUKON-KUSKOKWIM CC,,164,NR,,,,,,,,,,,,,,167.0,216.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2638,2021-09-09,44444.0,AK,DOC - OTHER (CRC),,147,NR,,,,,,,,,,,,,,161.0,210.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2639,2021-09-09,44444.0,AK,,,,,49949.0,2728.0,462.0,2266.0,46404.0,34.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2640,2021-09-10,44444.0,AK,ANCHORAGE CC,,316,NR,,,,,,,,,,,,,,371.0,884.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2641,2021-09-10,44444.0,AK,ANVIL MTN CC,,87,NR,,,,,,,,,,,,,,94.0,107.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2642,2021-09-10,44444.0,AK,FAIRBANKS CC,,160,NR,,,,,,,,,,,,,,165.0,286.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2643,2021-09-10,44444.0,AK,GOOSE CREEK CC,,890,NR,,,,,,,,,,,,,,948.0,1369.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2644,2021-09-10,44444.0,AK,HILAND MTN CC,,140,NR,,,,,,,,,,,,,,165.0,301.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2645,2021-09-10,44444.0,AK,KETCHIKAN CC,,24,NR,,,,,,,,,,,,,,26.0,45.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2646,2021-09-10,44444.0,AK,LEMON CREEK CC,,90,NR,,,,,,,,,,,,,,105.0,219.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2647,2021-09-10,44444.0,AK,MATSU PRETRIAL,,29,NR,,,,,,,,,,,,,,31.0,94.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2648,2021-09-10,44444.0,AK,PT. MACKENZIE CF,,68,NR,,,,,,,,,,,,,,71.0,88.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2649,2021-09-10,44444.0,AK,SPRING CREEK CC,,355,NR,,,,,,,,,,,,,,378.0,486.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2650,2021-09-10,44444.0,AK,WILDWOOD CC,,219,NR,,,,,,,,,,,,,,229.0,401.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2651,2021-09-10,44444.0,AK,YUKON-KUSKOKWIM CC,,164,NR,,,,,,,,,,,,,,167.0,216.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2652,2021-09-10,44444.0,AK,DOC - OTHER (CRC),,147,NR,,,,,,,,,,,,,,161.0,210.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2653,2021-09-10,44444.0,AK,,,,,49949.0,2728.0,462.0,2266.0,46404.0,34.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2654,2021-09-11,44444.0,AK,ANCHORAGE CC,,316,NR,,,,,,,,,,,,,,371.0,884.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2655,2021-09-11,44444.0,AK,ANVIL MTN CC,,87,NR,,,,,,,,,,,,,,94.0,107.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2656,2021-09-11,44444.0,AK,FAIRBANKS CC,,160,NR,,,,,,,,,,,,,,165.0,286.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2657,2021-09-11,44444.0,AK,GOOSE CREEK CC,,890,NR,,,,,,,,,,,,,,948.0,1369.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2658,2021-09-11,44444.0,AK,HILAND MTN CC,,140,NR,,,,,,,,,,,,,,165.0,301.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2659,2021-09-11,44444.0,AK,KETCHIKAN CC,,24,NR,,,,,,,,,,,,,,26.0,45.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2660,2021-09-11,44444.0,AK,LEMON CREEK CC,,90,NR,,,,,,,,,,,,,,105.0,219.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2661,2021-09-11,44444.0,AK,MATSU PRETRIAL,,29,NR,,,,,,,,,,,,,,31.0,94.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2662,2021-09-11,44444.0,AK,PT. MACKENZIE CF,,68,NR,,,,,,,,,,,,,,71.0,88.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2663,2021-09-11,44444.0,AK,SPRING CREEK CC,,355,NR,,,,,,,,,,,,,,378.0,486.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2664,2021-09-11,44444.0,AK,WILDWOOD CC,,219,NR,,,,,,,,,,,,,,229.0,401.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2665,2021-09-11,44444.0,AK,YUKON-KUSKOKWIM CC,,164,NR,,,,,,,,,,,,,,167.0,216.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2666,2021-09-11,44444.0,AK,DOC - OTHER (CRC),,147,NR,,,,,,,,,,,,,,161.0,210.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2667,2021-09-11,44444.0,AK,,,,,49949.0,2728.0,462.0,2266.0,46404.0,34.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2668,2021-09-12,44444.0,AK,ANCHORAGE CC,,316,NR,,,,,,,,,,,,,,371.0,884.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2669,2021-09-12,44444.0,AK,ANVIL MTN CC,,87,NR,,,,,,,,,,,,,,94.0,107.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2670,2021-09-12,44444.0,AK,FAIRBANKS CC,,160,NR,,,,,,,,,,,,,,165.0,286.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2671,2021-09-12,44444.0,AK,GOOSE CREEK CC,,890,NR,,,,,,,,,,,,,,948.0,1369.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2672,2021-09-12,44444.0,AK,HILAND MTN CC,,140,NR,,,,,,,,,,,,,,165.0,301.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2673,2021-09-12,44444.0,AK,KETCHIKAN CC,,24,NR,,,,,,,,,,,,,,26.0,45.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
2674,2021-09-12,44444.0,AK,LEMON CREEK CC,,90,NR,,,,,,,,,,,,,,105.0,219.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
