Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positivephase3,fac_inc_deathsphase3,fac_staff_positivephase3,fac_inc_positivephase2,fac_inc_deathsphase2,fac_staff_positivephase2,fac_inc_positivephase1,fac_inc_deathsphase1,fac_staff_positivephase1,fac_inc_tested,fac_inc_positive,fac_inc_deaths,fac_staff_positive,fac_staff_deaths,sum_inc_tested,sum_inc_positive,sum_inc_deaths,sum_inc_vaccinedoses,sum_staff_tested,sum_staff_positive,sum_staff_vaccinedoses,facility_bjs,fac_state,fac_address,fac_zip,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_changeclosemth,bjs_fac_changecloseyr,bjs_fac_notes,state
12457,2021-08-31,2021-05-26,NJ,Hope Hall,,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12458,2021-08-31,2021-05-26,NJ,James A. Hemm House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12459,2021-08-31,2021-05-26,NJ,Kintock Bridgeton 1,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12460,2021-08-31,2021-05-26,NJ,Kintock Bridgeton 2,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12461,2021-08-31,2021-05-26,NJ,Kintock Newark,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12462,2021-08-31,2021-05-26,NJ,The Harbor House,,,,3.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12463,2021-08-31,2021-05-26,NJ,Tully House,,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12464,2021-08-31,2021-05-26,NJ,Adult Diagnostic and Treatment Center,,,,,,,384.0,14.0,76.0,NR,410.0,14.0,153.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12465,2021-08-31,2021-05-26,NJ,Bayside State Prison,,,,,,,80.0,0.0,7.0,NR,562.0,0.0,131.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12466,2021-08-31,2021-05-26,NJ,Central Reception and Assignment Facility,,,,,,,162.0,2.0,81.0,NR,368.0,2.0,143.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12467,2021-08-31,2021-05-26,NJ,Correctional Staff Training Academy,,,,,,,0.0,0.0,2.0,NR,0.0,0.0,2.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12468,2021-08-31,2021-05-26,NJ,Custody Recruitment Unit,,,,,,,0.0,0.0,2.0,NR,0.0,0.0,2.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12469,2021-08-31,2021-05-26,NJ,East Jersey State Prison,,,,,,,168.0,8.0,104.0,NR,203.0,8.0,187.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12470,2021-08-31,2021-05-26,NJ,Edna Mahan Correctional Facility for Women,,,,,,,115.0,2.0,87.0,NR,157.0,2.0,150.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12471,2021-08-31,2021-05-26,NJ,Garden State Youth Correctional Facility,,,,,,,389.0,1.0,42.0,NR,555.0,1.0,190.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12472,2021-08-31,2021-05-26,NJ,Mid-State Correctional Facility,,,,,,,76.0,1.0,76.0,NR,88.0,1.0,101.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12473,2021-08-31,2021-05-26,NJ,New Jersey State Prison,,,,,,,151.0,6.0,93.0,NR,231.0,7.0,244.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12474,2021-08-31,2021-05-26,NJ,Northern State Prison,,,,,,,210.0,10.0,154.0,NR,310.0,10.0,273.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12475,2021-08-31,2021-05-26,NJ,South Woods State Prison,,,,,,,692.0,7.0,46.0,NR,1127.0,7.0,252.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12476,2021-08-31,2021-05-26,NJ,Southern State Correctional Facility,,,,,,,154.0,0.0,81.0,NR,295.0,0.0,168.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12477,2021-08-31,2021-05-26,NJ,William H. Fauver Youth Correctional Facility,,,,,,,196.0,0.0,39.0,NR,247.0,0.0,127.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12478,2021-08-31,2021-05-26,NJ,Bo Robinson Assessment and Treatment,,,,,,,47.0,1.0,NR,NR,52.0,1.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12479,2021-08-31,2021-05-26,NJ,Clinton House,,,,,,,0.0,0.0,NR,NR,0.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12480,2021-08-31,2021-05-26,NJ,Columbus House,,,,,,,6.0,0.0,NR,NR,6.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12481,2021-08-31,2021-05-26,NJ,"CURA, Inc.",,,,,,,0.0,0.0,NR,NR,2.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12482,2021-08-31,2021-05-26,NJ,Fenwick House,,,,,,,0.0,0.0,NR,NR,0.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12483,2021-08-31,2021-05-26,NJ,Fletcher House,,,,,,,1.0,0.0,NR,NR,1.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12484,2021-08-31,2021-05-26,NJ,Garrett House,,,,,,,3.0,0.0,NR,NR,4.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12485,2021-08-31,2021-05-26,NJ,Hope Hall,,,,,,,12.0,0.0,NR,NR,13.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12486,2021-08-31,2021-05-26,NJ,James A. Hemm House,,,,,,,1.0,0.0,NR,NR,1.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12487,2021-08-31,2021-05-26,NJ,Kintock Bridgeton 1,,,,,,,10.0,0.0,NR,NR,11.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12488,2021-08-31,2021-05-26,NJ,Kintock Bridgeton 2,,,,,,,14.0,0.0,NR,NR,14.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12489,2021-08-31,2021-05-26,NJ,Kintock Newark,,,,,,,10.0,0.0,NR,NR,11.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12490,2021-08-31,2021-05-26,NJ,The Harbor House,,,,,,,5.0,0.0,NR,NR,9.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12491,2021-08-31,2021-05-26,NJ,Tully House,,,,,,,6.0,0.0,NR,NR,7.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12492,2021-08-31,2021-05-26,NJ,,,,,,,,,,,,,,,,275802.0,4553.0,52.0,8551.0,206169.0,2123.0,4876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12493,2021-09-01,2021-05-26,NJ,Adult Diagnostic and Treatment Center,18,0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12494,2021-09-01,2021-05-26,NJ,Bayside State Prison,477,0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12495,2021-09-01,2021-05-26,NJ,Central Reception and Assignment Facility,199,0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12496,2021-09-01,2021-05-26,NJ,Correctional Staff Training Academy,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12497,2021-09-01,2021-05-26,NJ,Custody Recruitment Unit,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12498,2021-09-01,2021-05-26,NJ,East Jersey State Prison,28,0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12499,2021-09-01,2021-05-26,NJ,Edna Mahan Correctional Facility for Women,36,0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12500,2021-09-01,2021-05-26,NJ,Garden State Youth Correctional Facility,154,0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12501,2021-09-01,2021-05-26,NJ,Mid-State Correctional Facility,8,0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12502,2021-09-01,2021-05-26,NJ,New Jersey State Prison,71,1,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12503,2021-09-01,2021-05-26,NJ,Northern State Prison,84,0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12504,2021-09-01,2021-05-26,NJ,South Woods State Prison,412,0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12505,2021-09-01,2021-05-26,NJ,Southern State Correctional Facility,132,0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12506,2021-09-01,2021-05-26,NJ,William H. Fauver Youth Correctional Facility,49,0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12507,2021-09-01,2021-05-26,NJ,Bo Robinson Assessment and Treatment,3,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12508,2021-09-01,2021-05-26,NJ,Clinton House,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12509,2021-09-01,2021-05-26,NJ,"CURA, Inc.",0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12510,2021-09-01,2021-05-26,NJ,Fenwick House,1,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12511,2021-09-01,2021-05-26,NJ,Fletcher House,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12512,2021-09-01,2021-05-26,NJ,Garrett House,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12513,2021-09-01,2021-05-26,NJ,Hope Hall,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12514,2021-09-01,2021-05-26,NJ,James A. Hemm House,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12515,2021-09-01,2021-05-26,NJ,Kintock Bridgeton 1,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12516,2021-09-01,2021-05-26,NJ,Kintock Bridgeton 2,1,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12517,2021-09-01,2021-05-26,NJ,Kintock Newark,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12518,2021-09-01,2021-05-26,NJ,The Harbor House,1,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12519,2021-09-01,2021-05-26,NJ,Tully House,1,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12520,2021-09-01,2021-05-26,NJ,Adult Diagnostic and Treatment Center,,,,8.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12521,2021-09-01,2021-05-26,NJ,Bayside State Prison,,,,5.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12522,2021-09-01,2021-05-26,NJ,Central Reception and Assignment Facility,,,,7.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12523,2021-09-01,2021-05-26,NJ,Correctional Staff Training Academy,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12524,2021-09-01,2021-05-26,NJ,Custody Recruitment Unit,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12525,2021-09-01,2021-05-26,NJ,East Jersey State Prison,,,,7.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12526,2021-09-01,2021-05-26,NJ,Edna Mahan Correctional Facility for Women,,,,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12527,2021-09-01,2021-05-26,NJ,Garden State Youth Correctional Facility,,,,12.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12528,2021-09-01,2021-05-26,NJ,Mid-State Correctional Facility,,,,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12529,2021-09-01,2021-05-26,NJ,New Jersey State Prison,,,,9.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12530,2021-09-01,2021-05-26,NJ,Northern State Prison,,,,16.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12531,2021-09-01,2021-05-26,NJ,South Woods State Prison,,,,23.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12532,2021-09-01,2021-05-26,NJ,Southern State Correctional Facility,,,,9.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12533,2021-09-01,2021-05-26,NJ,William H. Fauver Youth Correctional Facility,,,,2.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12534,2021-09-01,2021-05-26,NJ,Bo Robinson Assessment and Treatment,,,,2.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12535,2021-09-01,2021-05-26,NJ,Clinton House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12536,2021-09-01,2021-05-26,NJ,Columbus House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12537,2021-09-01,2021-05-26,NJ,"CURA, Inc.",,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12538,2021-09-01,2021-05-26,NJ,Fenwick House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12539,2021-09-01,2021-05-26,NJ,Fletcher House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12540,2021-09-01,2021-05-26,NJ,Garrett House,,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12541,2021-09-01,2021-05-26,NJ,Hope Hall,,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12542,2021-09-01,2021-05-26,NJ,James A. Hemm House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12543,2021-09-01,2021-05-26,NJ,Kintock Bridgeton 1,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12544,2021-09-01,2021-05-26,NJ,Kintock Bridgeton 2,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12545,2021-09-01,2021-05-26,NJ,Kintock Newark,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12546,2021-09-01,2021-05-26,NJ,The Harbor House,,,,3.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12547,2021-09-01,2021-05-26,NJ,Tully House,,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12548,2021-09-01,2021-05-26,NJ,Adult Diagnostic and Treatment Center,,,,,,,384.0,14.0,76.0,NR,410.0,14.0,153.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12549,2021-09-01,2021-05-26,NJ,Bayside State Prison,,,,,,,80.0,0.0,7.0,NR,562.0,0.0,131.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12550,2021-09-01,2021-05-26,NJ,Central Reception and Assignment Facility,,,,,,,162.0,2.0,81.0,NR,368.0,2.0,143.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12551,2021-09-01,2021-05-26,NJ,Correctional Staff Training Academy,,,,,,,0.0,0.0,2.0,NR,0.0,0.0,2.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12552,2021-09-01,2021-05-26,NJ,Custody Recruitment Unit,,,,,,,0.0,0.0,2.0,NR,0.0,0.0,2.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12553,2021-09-01,2021-05-26,NJ,East Jersey State Prison,,,,,,,168.0,8.0,104.0,NR,203.0,8.0,187.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12554,2021-09-01,2021-05-26,NJ,Edna Mahan Correctional Facility for Women,,,,,,,115.0,2.0,87.0,NR,157.0,2.0,150.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
12555,2021-09-01,2021-05-26,NJ,Garden State Youth Correctional Facility,,,,,,,389.0,1.0,42.0,NR,555.0,1.0,190.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
