Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_staff_active,fac_staff_recovered,fac_inc_active,fac_inc_recovered,fac_staff_positive,fac_inc_positive,sum_inc_tested,sum_inc_deaths,sum_staff_deaths,sum_total_testsconducted,sum_inc_vaccinated,sum_staff_vaccinated,facility_bjs,fac_state,fac_address,fac_zip,sum_inc_recovered,sum_inc_active,sum_inc_positive,sum_staff_recovered,sum_staff_active,sum_staff_posnonprison,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,sum_inc_vaccinatedpercent,state
5052,2021-08-19,NR,MO,Western RDCC (WRDCC St. Joseph),5.0,160.0,41.0,528.0,165.0,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5053,2021-08-19,NR,MO,,,,,,,,NR,50.0,9.0,117845.0,15430,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5054,2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5055,2021-08-20,NR,MO,ACC Jefferson City,2.0,77.0,1.0,155.0,79.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5056,2021-08-20,NR,MO,BCC Boonville,5.0,102.0,0.0,170.0,107.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5057,2021-08-20,NR,MO,CCC Chillicothe,6.0,172.0,2.0,368.0,178.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5058,2021-08-20,NR,MO,CTCC Fulton,1.0,18.0,0.0,27.0,19.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5059,2021-08-20,NR,MO,Eastern RDCC (ERDCC),2.0,201.0,12.0,675.0,203.0,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5060,2021-08-20,NR,MO,Farmington CC (FCC),1.0,231.0,0.0,534.0,232.0,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5061,2021-08-20,NR,MO,FRDC Fulton,3.0,116.0,27.0,1198.0,119.0,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5062,2021-08-20,NR,MO,JCCC Jefferson City,5.0,173.0,2.0,358.0,178.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5063,2021-08-20,NR,MO,Kansas City Reentry Center (KCRC),1.0,26.0,0.0,28.0,27.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5064,2021-08-20,NR,MO,MCC Moberly,0.0,93.0,3.0,238.0,93.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5065,2021-08-20,NR,MO,Missouri Eastern CC (MECC Pacific),0.0,112.0,0.0,201.0,112.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5066,2021-08-20,NR,MO,Maryville TC (MTC),1.0,54.0,0.0,51.0,55.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5067,2021-08-20,NR,MO,NECC Bowling Green,2.0,138.0,0.0,105.0,140.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5068,2021-08-20,NR,MO,Ozark CC (OCC Fordland),2.0,60.0,0.0,160.0,62.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5069,2021-08-20,NR,MO,PCC Potosi,5.0,133.0,0.0,142.0,138.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5070,2021-08-20,NR,MO,SCCC Licking),3.0,111.0,0.0,149.0,114.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5071,2021-08-20,NR,MO,Southeast CC (SECC Charleston),0.0,131.0,0.0,272.0,131.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5072,2021-08-20,NR,MO,TCC Tipton,0.0,71.0,0.0,178.0,71.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5073,2021-08-20,NR,MO,TCSTL St. Louis,0.0,47.0,0.0,8.0,47.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5074,2021-08-20,NR,MO,Women's Eastern RDCC (WERDCC Vandalia),1.0,94.0,13.0,922.0,95.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5075,2021-08-20,NR,MO,Western MO CC (WMCC Cameron),6.0,169.0,0.0,206.0,175.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5076,2021-08-20,NR,MO,Western RDCC (WRDCC St. Joseph),5.0,160.0,41.0,528.0,165.0,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5077,2021-08-20,NR,MO,,,,,,,,NR,50.0,9.0,117845.0,15430,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5078,2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5079,2021-08-23,NR,MO,ACC Jefferson City,2.0,77.0,1.0,155.0,79.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5080,2021-08-23,NR,MO,BCC Boonville,5.0,102.0,0.0,170.0,107.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5081,2021-08-23,NR,MO,CCC Chillicothe,6.0,172.0,2.0,368.0,178.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5082,2021-08-23,NR,MO,CTCC Fulton,1.0,18.0,0.0,27.0,19.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5083,2021-08-23,NR,MO,Eastern RDCC (ERDCC),2.0,201.0,12.0,675.0,203.0,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5084,2021-08-23,NR,MO,Farmington CC (FCC),1.0,231.0,0.0,534.0,232.0,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5085,2021-08-23,NR,MO,FRDC Fulton,3.0,116.0,27.0,1198.0,119.0,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5086,2021-08-23,NR,MO,JCCC Jefferson City,5.0,173.0,2.0,358.0,178.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5087,2021-08-23,NR,MO,Kansas City Reentry Center (KCRC),1.0,26.0,0.0,28.0,27.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5088,2021-08-23,NR,MO,MCC Moberly,0.0,93.0,3.0,238.0,93.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5089,2021-08-23,NR,MO,Missouri Eastern CC (MECC Pacific),0.0,112.0,0.0,201.0,112.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5090,2021-08-23,NR,MO,Maryville TC (MTC),1.0,54.0,0.0,51.0,55.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5091,2021-08-23,NR,MO,NECC Bowling Green,2.0,138.0,0.0,105.0,140.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5092,2021-08-23,NR,MO,Ozark CC (OCC Fordland),2.0,60.0,0.0,160.0,62.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5093,2021-08-23,NR,MO,PCC Potosi,5.0,133.0,0.0,142.0,138.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5094,2021-08-23,NR,MO,SCCC Licking),3.0,111.0,0.0,149.0,114.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5095,2021-08-23,NR,MO,Southeast CC (SECC Charleston),0.0,131.0,0.0,272.0,131.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5096,2021-08-23,NR,MO,TCC Tipton,0.0,71.0,0.0,178.0,71.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5097,2021-08-23,NR,MO,TCSTL St. Louis,0.0,47.0,0.0,8.0,47.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5098,2021-08-23,NR,MO,Women's Eastern RDCC (WERDCC Vandalia),1.0,94.0,13.0,922.0,95.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5099,2021-08-23,NR,MO,Western MO CC (WMCC Cameron),6.0,169.0,0.0,206.0,175.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5100,2021-08-23,NR,MO,Western RDCC (WRDCC St. Joseph),5.0,160.0,41.0,528.0,165.0,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5101,2021-08-23,NR,MO,,,,,,,,NR,50.0,9.0,117845.0,15430,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5102,2021-08-21,NR,MO,ACC Jefferson City,2.0,77.0,1.0,155.0,79.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5103,2021-08-21,NR,MO,BCC Boonville,5.0,102.0,0.0,170.0,107.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5104,2021-08-21,NR,MO,CCC Chillicothe,6.0,172.0,2.0,368.0,178.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5105,2021-08-21,NR,MO,CTCC Fulton,1.0,18.0,0.0,27.0,19.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5106,2021-08-21,NR,MO,Eastern RDCC (ERDCC),2.0,201.0,12.0,675.0,203.0,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5107,2021-08-21,NR,MO,Farmington CC (FCC),1.0,231.0,0.0,534.0,232.0,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5108,2021-08-21,NR,MO,FRDC Fulton,3.0,116.0,27.0,1198.0,119.0,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5109,2021-08-21,NR,MO,JCCC Jefferson City,5.0,173.0,2.0,358.0,178.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5110,2021-08-21,NR,MO,Kansas City Reentry Center (KCRC),1.0,26.0,0.0,28.0,27.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5111,2021-08-21,NR,MO,MCC Moberly,0.0,93.0,3.0,238.0,93.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5112,2021-08-21,NR,MO,Missouri Eastern CC (MECC Pacific),0.0,112.0,0.0,201.0,112.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5113,2021-08-21,NR,MO,Maryville TC (MTC),1.0,54.0,0.0,51.0,55.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5114,2021-08-21,NR,MO,NECC Bowling Green,2.0,138.0,0.0,105.0,140.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5115,2021-08-21,NR,MO,Ozark CC (OCC Fordland),2.0,60.0,0.0,160.0,62.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5116,2021-08-21,NR,MO,PCC Potosi,5.0,133.0,0.0,142.0,138.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5117,2021-08-21,NR,MO,SCCC Licking),3.0,111.0,0.0,149.0,114.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5118,2021-08-21,NR,MO,Southeast CC (SECC Charleston),0.0,131.0,0.0,272.0,131.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5119,2021-08-21,NR,MO,TCC Tipton,0.0,71.0,0.0,178.0,71.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5120,2021-08-21,NR,MO,TCSTL St. Louis,0.0,47.0,0.0,8.0,47.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5121,2021-08-21,NR,MO,Women's Eastern RDCC (WERDCC Vandalia),1.0,94.0,13.0,922.0,95.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5122,2021-08-21,NR,MO,Western MO CC (WMCC Cameron),6.0,169.0,0.0,206.0,175.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5123,2021-08-21,NR,MO,Western RDCC (WRDCC St. Joseph),5.0,160.0,41.0,528.0,165.0,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5124,2021-08-21,NR,MO,,,,,,,,NR,50.0,9.0,117845.0,15430,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5125,2021-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5126,2021-08-22,NR,MO,ACC Jefferson City,2.0,77.0,1.0,155.0,79.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5127,2021-08-22,NR,MO,BCC Boonville,5.0,102.0,0.0,170.0,107.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5128,2021-08-22,NR,MO,CCC Chillicothe,6.0,172.0,2.0,368.0,178.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5129,2021-08-22,NR,MO,CTCC Fulton,1.0,18.0,0.0,27.0,19.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5130,2021-08-22,NR,MO,Eastern RDCC (ERDCC),2.0,201.0,12.0,675.0,203.0,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5131,2021-08-22,NR,MO,Farmington CC (FCC),1.0,231.0,0.0,534.0,232.0,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5132,2021-08-22,NR,MO,FRDC Fulton,3.0,116.0,27.0,1198.0,119.0,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5133,2021-08-22,NR,MO,JCCC Jefferson City,5.0,173.0,2.0,358.0,178.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5134,2021-08-22,NR,MO,Kansas City Reentry Center (KCRC),1.0,26.0,0.0,28.0,27.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5135,2021-08-22,NR,MO,MCC Moberly,0.0,93.0,3.0,238.0,93.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5136,2021-08-22,NR,MO,Missouri Eastern CC (MECC Pacific),0.0,112.0,0.0,201.0,112.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5137,2021-08-22,NR,MO,Maryville TC (MTC),1.0,54.0,0.0,51.0,55.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5138,2021-08-22,NR,MO,NECC Bowling Green,2.0,138.0,0.0,105.0,140.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5139,2021-08-22,NR,MO,Ozark CC (OCC Fordland),2.0,60.0,0.0,160.0,62.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5140,2021-08-22,NR,MO,PCC Potosi,5.0,133.0,0.0,142.0,138.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5141,2021-08-22,NR,MO,SCCC Licking),3.0,111.0,0.0,149.0,114.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5142,2021-08-22,NR,MO,Southeast CC (SECC Charleston),0.0,131.0,0.0,272.0,131.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5143,2021-08-22,NR,MO,TCC Tipton,0.0,71.0,0.0,178.0,71.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5144,2021-08-22,NR,MO,TCSTL St. Louis,0.0,47.0,0.0,8.0,47.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5145,2021-08-22,NR,MO,Women's Eastern RDCC (WERDCC Vandalia),1.0,94.0,13.0,922.0,95.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5146,2021-08-22,NR,MO,Western MO CC (WMCC Cameron),6.0,169.0,0.0,206.0,175.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5147,2021-08-22,NR,MO,Western RDCC (WRDCC St. Joseph),5.0,160.0,41.0,528.0,165.0,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5148,2021-08-22,NR,MO,,,,,,,,NR,50.0,9.0,117845.0,15430,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5149,2021-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5150,2021-08-24,NR,MO,ACC Jefferson City,3.0,77.0,0.0,156.0,80.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5151,2021-08-24,NR,MO,BCC Boonville,5.0,103.0,7.0,171.0,108.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5152,2021-08-24,NR,MO,CCC Chillicothe,1.0,177.0,2.0,368.0,178.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5153,2021-08-24,NR,MO,CTCC Fulton,0.0,19.0,0.0,27.0,19.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
5154,2021-08-24,NR,MO,Eastern RDCC (ERDCC),5.0,201.0,10.0,679.0,206.0,689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MO.csv
