Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_population,fac_inc_testeddaily,fac_inc_positivedaily,fac_staff_testeddaily,fac_staff_positivedaily,fac_staff_positivecodaily,fac_staff_positiveotherdaily,fac_inc_active,fac_inc_deathsdaily,fac_staff_deaths,sum_inc_partiallyvaccinatedweekly,sum_inc_fullyvaccinatedweekly,sum_staff_partiallyvaccinatedweekly,sum_staff_fullyvaccinatedweekly,fac_inc_tested,fac_inc_positive,fac_inc_deaths,fac_staff_tested,fac_staff_positive,sum_inc_partiallyvaccinated,sum_inc_fullyvaccinated,sum_staff_partiallyvaccinated,sum_staff_fullyvaccinated,facility_bjs,fac_state,fac_inc_pop,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_inc_partiallyvaccitedweekly,sum_inc_fullyvaccitedweekly,sum_inc_partiallyvaccited,sum_inc_fullyvaccited,sum_staff_positive,sum_staff_tested,sum_staff_fullyvaccitedweekly,sum_staff_partiallyvaccited,sum_staff_fullyvaccited,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,bjs_fac_notes2,state
8245,2021-09-04,2021-08-15,MA,Pondville,132.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,604.0,2.0,0.0,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8246,2021-09-04,2021-08-15,MA,MCI-F,160.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,731.0,97.0,0.0,780.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8247,2021-09-04,2021-08-15,MA,MCI-Shirley,789.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,5504.0,516.0,4.0,1451.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8248,2021-09-04,2021-08-15,MA,MTC,553.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,1697.0,189.0,5.0,248.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8249,2021-09-04,2021-08-15,MA,SMCC,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,68.0,12.0,0.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8250,2021-09-04,2021-08-15,MA,LSH,15.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,0.0,8.0,0.0,128.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8251,2021-09-04,2021-08-15,MA,SBCC,515.0,NR,NR,NR,NR,NR,NR,41.0,NR,NR,,,,,2194.0,26.0,0.0,959.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8252,2021-09-04,2021-08-17,MA,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,4817.0,4327.0,2972.0,2818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8253,2021-09-07,2021-08-15,MA,MASAC,100.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,1077.0,57.0,0.0,260.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8254,2021-09-07,2021-08-15,MA,Boston Pre,72.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,177.0,3.0,0.0,425.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8255,2021-09-07,2021-08-15,MA,MCI-Norfolk,1141.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,5971.0,511.0,3.0,797.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8256,2021-09-07,2021-08-15,MA,NCCI-Gardn,721.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,3147.0,954.0,3.0,912.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8257,2021-09-07,2021-08-15,MA,BSH,233.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,929.0,37.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8258,2021-09-07,2021-08-15,MA,OCCC,621.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,3024.0,237.0,3.0,1357.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8259,2021-09-07,2021-08-15,MA,MCI-CJ,414.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,2756.0,135.0,0.0,670.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8260,2021-09-07,2021-08-15,MA,MCI-C,515.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,2929.0,294.0,2.0,1389.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8261,2021-09-07,2021-08-15,MA,NECC,203.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,628.0,19.0,0.0,50.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8262,2021-09-07,2021-08-15,MA,Pondville,132.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,604.0,2.0,0.0,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8263,2021-09-07,2021-08-15,MA,MCI-F,160.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,731.0,97.0,0.0,780.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8264,2021-09-07,2021-08-15,MA,MCI-Shirley,789.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,5504.0,516.0,4.0,1451.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8265,2021-09-07,2021-08-15,MA,MTC,553.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,1697.0,189.0,5.0,248.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8266,2021-09-07,2021-08-15,MA,SMCC,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,68.0,12.0,0.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8267,2021-09-07,2021-08-15,MA,LSH,15.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,0.0,8.0,0.0,128.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8268,2021-09-07,2021-08-15,MA,SBCC,515.0,NR,NR,NR,NR,NR,NR,41.0,NR,NR,,,,,2194.0,26.0,0.0,959.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8269,2021-09-07,2021-08-17,MA,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,4817.0,4327.0,2972.0,2818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8270,2021-09-05,2021-08-15,MA,MASAC,100.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,1077.0,57.0,0.0,260.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8271,2021-09-05,2021-08-15,MA,Boston Pre,72.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,177.0,3.0,0.0,425.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8272,2021-09-05,2021-08-15,MA,MCI-Norfolk,1141.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,5971.0,511.0,3.0,797.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8273,2021-09-05,2021-08-15,MA,NCCI-Gardn,721.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,3147.0,954.0,3.0,912.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8274,2021-09-05,2021-08-15,MA,BSH,233.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,929.0,37.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8275,2021-09-05,2021-08-15,MA,OCCC,621.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,3024.0,237.0,3.0,1357.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8276,2021-09-05,2021-08-15,MA,MCI-CJ,414.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,2756.0,135.0,0.0,670.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8277,2021-09-05,2021-08-15,MA,MCI-C,515.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,2929.0,294.0,2.0,1389.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8278,2021-09-05,2021-08-15,MA,NECC,203.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,628.0,19.0,0.0,50.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8279,2021-09-05,2021-08-15,MA,Pondville,132.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,604.0,2.0,0.0,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8280,2021-09-05,2021-08-15,MA,MCI-F,160.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,731.0,97.0,0.0,780.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8281,2021-09-05,2021-08-15,MA,MCI-Shirley,789.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,5504.0,516.0,4.0,1451.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8282,2021-09-05,2021-08-15,MA,MTC,553.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,1697.0,189.0,5.0,248.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8283,2021-09-05,2021-08-15,MA,SMCC,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,68.0,12.0,0.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8284,2021-09-05,2021-08-15,MA,LSH,15.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,0.0,8.0,0.0,128.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8285,2021-09-05,2021-08-15,MA,SBCC,515.0,NR,NR,NR,NR,NR,NR,41.0,NR,NR,,,,,2194.0,26.0,0.0,959.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8286,2021-09-05,2021-08-17,MA,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,4817.0,4327.0,2972.0,2818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8287,2021-09-06,2021-08-15,MA,MASAC,100.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,1077.0,57.0,0.0,260.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8288,2021-09-06,2021-08-15,MA,Boston Pre,72.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,177.0,3.0,0.0,425.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8289,2021-09-06,2021-08-15,MA,MCI-Norfolk,1141.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,5971.0,511.0,3.0,797.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8290,2021-09-06,2021-08-15,MA,NCCI-Gardn,721.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,3147.0,954.0,3.0,912.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8291,2021-09-06,2021-08-15,MA,BSH,233.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,929.0,37.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8292,2021-09-06,2021-08-15,MA,OCCC,621.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,3024.0,237.0,3.0,1357.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8293,2021-09-06,2021-08-15,MA,MCI-CJ,414.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,2756.0,135.0,0.0,670.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8294,2021-09-06,2021-08-15,MA,MCI-C,515.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,2929.0,294.0,2.0,1389.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8295,2021-09-06,2021-08-15,MA,NECC,203.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,628.0,19.0,0.0,50.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8296,2021-09-06,2021-08-15,MA,Pondville,132.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,604.0,2.0,0.0,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8297,2021-09-06,2021-08-15,MA,MCI-F,160.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,731.0,97.0,0.0,780.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8298,2021-09-06,2021-08-15,MA,MCI-Shirley,789.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,5504.0,516.0,4.0,1451.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8299,2021-09-06,2021-08-15,MA,MTC,553.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,1697.0,189.0,5.0,248.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8300,2021-09-06,2021-08-15,MA,SMCC,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,68.0,12.0,0.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8301,2021-09-06,2021-08-15,MA,LSH,15.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,0.0,8.0,0.0,128.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8302,2021-09-06,2021-08-15,MA,SBCC,515.0,NR,NR,NR,NR,NR,NR,41.0,NR,NR,,,,,2194.0,26.0,0.0,959.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8303,2021-09-06,2021-08-17,MA,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,4817.0,4327.0,2972.0,2818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8304,2021-09-08,2021-08-15,MA,MASAC,100.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,1077.0,57.0,0.0,260.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8305,2021-09-08,2021-08-15,MA,Boston Pre,72.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,177.0,3.0,0.0,425.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8306,2021-09-08,2021-08-15,MA,MCI-Norfolk,1141.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,5971.0,511.0,3.0,797.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8307,2021-09-08,2021-08-15,MA,NCCI-Gardn,721.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,3147.0,954.0,3.0,912.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8308,2021-09-08,2021-08-15,MA,BSH,233.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,929.0,37.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8309,2021-09-08,2021-08-15,MA,OCCC,621.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,3024.0,237.0,3.0,1357.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8310,2021-09-08,2021-08-15,MA,MCI-CJ,414.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,2756.0,135.0,0.0,670.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8311,2021-09-08,2021-08-15,MA,MCI-C,515.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,2929.0,294.0,2.0,1389.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8312,2021-09-08,2021-08-15,MA,NECC,203.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,628.0,19.0,0.0,50.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8313,2021-09-08,2021-08-15,MA,Pondville,132.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,604.0,2.0,0.0,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8314,2021-09-08,2021-08-15,MA,MCI-F,160.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,731.0,97.0,0.0,780.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8315,2021-09-08,2021-08-15,MA,MCI-Shirley,789.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,5504.0,516.0,4.0,1451.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8316,2021-09-08,2021-08-15,MA,MTC,553.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,1697.0,189.0,5.0,248.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8317,2021-09-08,2021-08-15,MA,SMCC,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,68.0,12.0,0.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8318,2021-09-08,2021-08-15,MA,LSH,15.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,0.0,8.0,0.0,128.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8319,2021-09-08,2021-08-15,MA,SBCC,515.0,NR,NR,NR,NR,NR,NR,41.0,NR,NR,,,,,2194.0,26.0,0.0,959.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8320,2021-09-08,2021-08-17,MA,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,4817.0,4327.0,2972.0,2818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8321,2021-09-09,2021-08-15,MA,MASAC,100.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,1077.0,57.0,0.0,260.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8322,2021-09-09,2021-08-15,MA,Boston Pre,72.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,177.0,3.0,0.0,425.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8323,2021-09-09,2021-08-15,MA,MCI-Norfolk,1141.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,5971.0,511.0,3.0,797.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
8324,2021-09-09,2021-08-15,MA,NCCI-Gardn,721.0,NR,NR,NR,NR,NR,NR,0.0,NR,NR,,,,,3147.0,954.0,3.0,912.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
