Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_deaths,fac_inc_deathsconfirmed,fac_inc_deathspending,fac_inc_negative,fac_inc_pending,fac_inc_recovered,fac_inc_population,sum_staff_positive,sum_staff_recovered,sum_staff_deaths,sum_inc_ppositive,sum_inc_vaccinations,facility_bjs,fac_state,fac_inc_pop,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,oldnew,state
3552,2021-07-10,2021-07-09,AZ,Kingman,2628.0,653.0,5.0,3.0,2.0,1975.0,0.0,648.0,2666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3553,2021-07-10,2021-07-09,AZ,Florence West,487.0,45.0,0.0,0.0,0.0,442.0,0.0,45.0,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3554,2021-07-10,2021-07-09,AZ,PRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3555,2021-07-10,2021-07-09,AZ,Florence,3245.0,441.0,14.0,12.0,2.0,2804.0,0.0,427.0,2604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3556,2021-07-10,2021-07-09,AZ,Winslow,1317.0,246.0,0.0,0.0,0.0,1071.0,0.0,246.0,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3557,2021-07-10,2021-07-09,AZ,Tucson,6043.0,2247.0,17.0,12.0,5.0,3796.0,0.0,2228.0,4532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3558,2021-07-10,2021-07-09,AZ,Marana,346.0,22.0,0.0,0.0,0.0,324.0,0.0,22.0,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3559,2021-07-10,2021-07-09,AZ,,,,,,,,,,,2802.0,2788.0,NR,0.3435,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3560,2021-07-11,2021-07-09,AZ,Safford,1618.0,846.0,0.0,0.0,0.0,772.0,0.0,846.0,1057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3561,2021-07-11,2021-07-09,AZ,CACF,1195.0,76.0,3.0,3.0,0.0,1119.0,0.0,73.0,1276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3562,2021-07-11,2021-07-09,AZ,Douglas,2167.0,1162.0,1.0,0.0,1.0,1005.0,0.0,1161.0,1655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3563,2021-07-11,2021-07-09,AZ,Eyman,5513.0,2031.0,13.0,11.0,2.0,3482.0,0.0,2018.0,5188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3564,2021-07-11,2021-07-09,AZ,Yuma,4793.0,2013.0,6.0,6.0,0.0,2780.0,0.0,2007.0,3986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3565,2021-07-11,2021-07-09,AZ,Phoenix West,367.0,43.0,1.0,1.0,0.0,324.0,0.0,42.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3566,2021-07-11,2021-07-09,AZ,Red Rock,1631.0,119.0,0.0,0.0,0.0,1512.0,0.0,119.0,1934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3567,2021-07-11,2021-07-09,AZ,Phoenix,7190.0,707.0,0.0,0.0,0.0,6483.0,0.0,704.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3568,2021-07-11,2021-07-09,AZ,Perryville,5180.0,385.0,2.0,0.0,2.0,4795.0,0.0,383.0,3384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3569,2021-07-11,2021-07-09,AZ,MRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3570,2021-07-11,2021-07-09,AZ,Lewis,4652.0,1303.0,3.0,2.0,1.0,3349.0,0.0,1300.0,4424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3571,2021-07-11,2021-07-09,AZ,Kingman,2628.0,653.0,5.0,3.0,2.0,1975.0,0.0,648.0,2666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3572,2021-07-11,2021-07-09,AZ,Florence West,487.0,45.0,0.0,0.0,0.0,442.0,0.0,45.0,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3573,2021-07-11,2021-07-09,AZ,PRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3574,2021-07-11,2021-07-09,AZ,Florence,3245.0,441.0,14.0,12.0,2.0,2804.0,0.0,427.0,2604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3575,2021-07-11,2021-07-09,AZ,Winslow,1317.0,246.0,0.0,0.0,0.0,1071.0,0.0,246.0,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3576,2021-07-11,2021-07-09,AZ,Tucson,6043.0,2247.0,17.0,12.0,5.0,3796.0,0.0,2228.0,4532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3577,2021-07-11,2021-07-09,AZ,Marana,346.0,22.0,0.0,0.0,0.0,324.0,0.0,22.0,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3578,2021-07-11,2021-07-09,AZ,,,,,,,,,,,2802.0,2788.0,NR,0.3435,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3579,2021-07-12,2021-07-09,AZ,Safford,1618.0,846.0,0.0,0.0,0.0,772.0,0.0,846.0,1057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3580,2021-07-12,2021-07-09,AZ,CACF,1195.0,76.0,3.0,3.0,0.0,1119.0,0.0,73.0,1276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3581,2021-07-12,2021-07-09,AZ,Douglas,2167.0,1162.0,1.0,0.0,1.0,1005.0,0.0,1161.0,1655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3582,2021-07-12,2021-07-09,AZ,Eyman,5513.0,2031.0,13.0,11.0,2.0,3482.0,0.0,2018.0,5188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3583,2021-07-12,2021-07-09,AZ,Yuma,4793.0,2013.0,6.0,6.0,0.0,2780.0,0.0,2007.0,3986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3584,2021-07-12,2021-07-09,AZ,Phoenix West,367.0,43.0,1.0,1.0,0.0,324.0,0.0,42.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3585,2021-07-12,2021-07-09,AZ,Red Rock,1631.0,119.0,0.0,0.0,0.0,1512.0,0.0,119.0,1934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3586,2021-07-12,2021-07-09,AZ,Phoenix,7190.0,707.0,0.0,0.0,0.0,6483.0,0.0,704.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3587,2021-07-12,2021-07-09,AZ,Perryville,5180.0,385.0,2.0,0.0,2.0,4795.0,0.0,383.0,3384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3588,2021-07-12,2021-07-09,AZ,MRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3589,2021-07-12,2021-07-09,AZ,Lewis,4652.0,1303.0,3.0,2.0,1.0,3349.0,0.0,1300.0,4424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3590,2021-07-12,2021-07-09,AZ,Kingman,2628.0,653.0,5.0,3.0,2.0,1975.0,0.0,648.0,2666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3591,2021-07-12,2021-07-09,AZ,Florence West,487.0,45.0,0.0,0.0,0.0,442.0,0.0,45.0,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3592,2021-07-12,2021-07-09,AZ,PRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3593,2021-07-12,2021-07-09,AZ,Florence,3245.0,441.0,14.0,12.0,2.0,2804.0,0.0,427.0,2604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3594,2021-07-12,2021-07-09,AZ,Winslow,1317.0,246.0,0.0,0.0,0.0,1071.0,0.0,246.0,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3595,2021-07-12,2021-07-09,AZ,Tucson,6043.0,2247.0,17.0,12.0,5.0,3796.0,0.0,2228.0,4532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3596,2021-07-12,2021-07-09,AZ,Marana,346.0,22.0,0.0,0.0,0.0,324.0,0.0,22.0,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3597,2021-07-12,2021-07-09,AZ,,,,,,,,,,,2802.0,2788.0,NR,0.3435,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3598,2021-07-13,2021-07-09,AZ,Safford,1618.0,846.0,0.0,0.0,0.0,772.0,0.0,846.0,1053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3599,2021-07-13,2021-07-09,AZ,CACF,1195.0,76.0,3.0,3.0,0.0,1119.0,0.0,73.0,1276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3600,2021-07-13,2021-07-09,AZ,Douglas,2167.0,1162.0,1.0,0.0,1.0,1005.0,0.0,1161.0,1651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3601,2021-07-13,2021-07-09,AZ,Eyman,5513.0,2031.0,13.0,11.0,2.0,3482.0,0.0,2018.0,5184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3602,2021-07-13,2021-07-09,AZ,Yuma,4793.0,2013.0,6.0,6.0,0.0,2780.0,0.0,2007.0,3972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3603,2021-07-13,2021-07-09,AZ,Phoenix West,367.0,43.0,1.0,1.0,0.0,324.0,0.0,42.0,478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3604,2021-07-13,2021-07-09,AZ,Red Rock,1631.0,119.0,0.0,0.0,0.0,1512.0,0.0,119.0,1933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3605,2021-07-13,2021-07-09,AZ,Phoenix,7190.0,707.0,0.0,0.0,0.0,6483.0,0.0,704.0,531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3606,2021-07-13,2021-07-09,AZ,Perryville,5180.0,385.0,2.0,0.0,2.0,4795.0,0.0,383.0,3370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3607,2021-07-13,2021-07-09,AZ,MRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3608,2021-07-13,2021-07-09,AZ,Lewis,4652.0,1303.0,3.0,2.0,1.0,3349.0,0.0,1300.0,4434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3609,2021-07-13,2021-07-09,AZ,Kingman,2628.0,653.0,5.0,3.0,2.0,1975.0,0.0,648.0,2663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3610,2021-07-13,2021-07-09,AZ,Florence West,487.0,45.0,0.0,0.0,0.0,442.0,0.0,45.0,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3611,2021-07-13,2021-07-09,AZ,PRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3612,2021-07-13,2021-07-09,AZ,Florence,3245.0,441.0,14.0,12.0,2.0,2804.0,0.0,427.0,2591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3613,2021-07-13,2021-07-09,AZ,Winslow,1317.0,246.0,0.0,0.0,0.0,1071.0,0.0,246.0,1332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3614,2021-07-13,2021-07-09,AZ,Tucson,6043.0,2247.0,17.0,12.0,5.0,3796.0,0.0,2228.0,4524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3615,2021-07-13,2021-07-09,AZ,Marana,346.0,22.0,0.0,0.0,0.0,324.0,0.0,22.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3616,2021-07-13,2021-07-09,AZ,,,,,,,,,,,2803.0,2790.0,NR,0.3443,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3617,2021-07-14,2021-07-09,AZ,Safford,1618.0,846.0,0.0,0.0,0.0,772.0,0.0,846.0,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3618,2021-07-14,2021-07-09,AZ,CACF,1195.0,76.0,3.0,3.0,0.0,1119.0,0.0,73.0,1277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3619,2021-07-14,2021-07-09,AZ,Douglas,2167.0,1162.0,1.0,0.0,1.0,1005.0,0.0,1161.0,1647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3620,2021-07-14,2021-07-09,AZ,Eyman,5513.0,2031.0,13.0,11.0,2.0,3482.0,0.0,2018.0,5188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3621,2021-07-14,2021-07-09,AZ,Yuma,4793.0,2013.0,6.0,6.0,0.0,2780.0,0.0,2007.0,3974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3622,2021-07-14,2021-07-09,AZ,Phoenix West,367.0,43.0,1.0,1.0,0.0,324.0,0.0,42.0,484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3623,2021-07-14,2021-07-09,AZ,Red Rock,1631.0,119.0,0.0,0.0,0.0,1512.0,0.0,119.0,1959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3624,2021-07-14,2021-07-09,AZ,Phoenix,7190.0,707.0,0.0,0.0,0.0,6483.0,0.0,704.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3625,2021-07-14,2021-07-09,AZ,Perryville,5180.0,385.0,2.0,0.0,2.0,4795.0,0.0,383.0,3359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3626,2021-07-14,2021-07-09,AZ,MRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3627,2021-07-14,2021-07-09,AZ,Lewis,4652.0,1303.0,3.0,2.0,1.0,3349.0,0.0,1300.0,4439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3628,2021-07-14,2021-07-09,AZ,Kingman,2628.0,653.0,5.0,3.0,2.0,1975.0,0.0,648.0,2649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3629,2021-07-14,2021-07-09,AZ,Florence West,487.0,45.0,0.0,0.0,0.0,442.0,0.0,45.0,557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3630,2021-07-14,2021-07-09,AZ,PRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3631,2021-07-14,2021-07-09,AZ,Florence,3245.0,441.0,14.0,12.0,2.0,2804.0,0.0,427.0,2589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3632,2021-07-14,2021-07-09,AZ,Winslow,1317.0,246.0,0.0,0.0,0.0,1071.0,0.0,246.0,1336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3633,2021-07-14,2021-07-09,AZ,Tucson,6043.0,2247.0,17.0,12.0,5.0,3796.0,0.0,2228.0,4536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3634,2021-07-14,2021-07-09,AZ,Marana,346.0,22.0,0.0,0.0,0.0,324.0,0.0,22.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3635,2021-07-14,2021-07-09,AZ,,,,,,,,,,,2803.0,2790.0,NR,0.3447,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3636,2021-07-15,2021-07-09,AZ,Safford,1618.0,846.0,0.0,0.0,0.0,772.0,0.0,846.0,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3637,2021-07-15,2021-07-09,AZ,CACF,1195.0,76.0,3.0,3.0,0.0,1119.0,0.0,73.0,1279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3638,2021-07-15,2021-07-09,AZ,Douglas,2167.0,1162.0,1.0,0.0,1.0,1005.0,0.0,1161.0,1641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3639,2021-07-15,2021-07-09,AZ,Eyman,5513.0,2031.0,13.0,11.0,2.0,3482.0,0.0,2018.0,5193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3640,2021-07-15,2021-07-09,AZ,Yuma,4793.0,2013.0,6.0,6.0,0.0,2780.0,0.0,2007.0,3962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3641,2021-07-15,2021-07-09,AZ,Phoenix West,367.0,43.0,1.0,1.0,0.0,324.0,0.0,42.0,486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3642,2021-07-15,2021-07-09,AZ,Red Rock,1631.0,119.0,0.0,0.0,0.0,1512.0,0.0,119.0,1975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3643,2021-07-15,2021-07-09,AZ,Phoenix,7189.0,707.0,0.0,0.0,0.0,6482.0,0.0,704.0,506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3644,2021-07-15,2021-07-09,AZ,Perryville,5180.0,385.0,2.0,0.0,2.0,4795.0,0.0,383.0,3374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3645,2021-07-15,2021-07-09,AZ,MRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
3646,2021-07-15,2021-07-09,AZ,Lewis,4652.0,1303.0,3.0,2.0,1.0,3349.0,0.0,1300.0,4436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
